x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20
381.99224153197883,385.3447800130441,401.56918799321284,375.9571390229569,554.0123086498704,319.1576552558345,312.910784311794,304.22595733561127,305.3876913803275,388.60581330302784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
381.99224153197883,385.3447800130441,401.56918799321284,375.9571390229569,554.0123086498704,319.1576552558345,312.910784311794,304.22595733561127,305.3876913803275,388.60581330302784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
381.99224153197883,385.3447800130441,401.56918799321284,375.9571390229569,554.0123086498704,319.1576552558345,312.910784311794,304.22595733561127,305.3876913803275,388.60581330302784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
381.99224153197883,385.3447800130441,401.56918799321284,375.9571390229569,554.0123086498704,319.1576552558345,312.910784311794,304.22595733561127,305.3876913803275,388.60581330302784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
381.99224153197883,385.3447800130441,401.56918799321284,375.9571390229569,554.0123086498704,319.1576552558345,312.910784311794,304.22595733561127,305.3876913803275,388.60581330302784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
381.99224153197883,385.3447800130441,401.56918799321284,375.9571390229569,554.0123086498704,319.1576552558345,312.910784311794,304.22595733561127,305.3876913803275,388.60581330302784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
381.99224153197883,385.3447800130441,401.56918799321284,375.9571390229569,554.0123086498704,319.1576552558345,312.910784311794,304.22595733561127,305.3876913803275,388.60581330302784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
381.99224153197883,385.3447800130441,401.56918799321284,375.9571390229569,554.0123086498704,319.1576552558345,312.910784311794,304.22595733561127,305.3876913803275,388.60581330302784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
381.99224153197883,385.3447800130441,401.56918799321284,375.9571390229569,554.0123086498704,319.1576552558345,312.910784311794,304.22595733561127,305.3876913803275,388.60581330302784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
381.99224153197883,385.3447800130441,401.56918799321284,375.9571390229569,554.0123086498704,319.1576552558345,312.910784311794,304.22595733561127,305.3876913803275,388.60581330302784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
381.99224153197883,385.3447800130441,401.56918799321284,375.9571390229569,554.0123086498704,319.1576552558345,312.910784311794,304.22595733561127,305.3876913803275,388.60581330302784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
381.99224153197883,385.3447800130441,401.56918799321284,375.9571390229569,554.0123086498704,319.1576552558345,312.910784311794,304.22595733561127,305.3876913803275,388.60581330302784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
381.99224153197883,385.3447800130441,401.56918799321284,375.9571390229569,554.0123086498704,319.1576552558345,312.910784311794,304.22595733561127,305.3876913803275,388.60581330302784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
381.99224153197883,385.3447800130441,401.56918799321284,375.9571390229569,554.0123086498704,319.1576552558345,312.910784311794,304.22595733561127,305.3876913803275,388.60581330302784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
381.99224153197883,385.3447800130441,401.56918799321284,375.9571390229569,554.0123086498704,319.1576552558345,312.910784311794,304.22595733561127,305.3876913803275,388.60581330302784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
381.99224153197883,385.3447800130441,401.56918799321284,375.9571390229569,554.0123086498704,319.1576552558345,312.910784311794,304.22595733561127,305.3876913803275,388.60581330302784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
381.99224153197883,385.3447800130441,401.56918799321284,375.9571390229569,554.0123086498704,319.1576552558345,312.910784311794,304.22595733561127,305.3876913803275,388.60581330302784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
381.99224153197883,385.3447800130441,401.56918799321284,375.9571390229569,554.0123086498704,319.1576552558345,312.910784311794,304.22595733561127,305.3876913803275,388.60581330302784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
381.99224153197883,385.3447800130441,401.56918799321284,375.9571390229569,554.0123086498704,319.1576552558345,312.910784311794,304.22595733561127,305.3876913803275,388.60581330302784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
381.99224153197883,385.3447800130441,401.56918799321284,375.9571390229569,554.0123086498704,319.1576552558345,312.910784311794,304.22595733561127,305.3876913803275,388.60581330302784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
381.99224153197883,385.3447800130441,401.56918799321284,375.9571390229569,554.0123086498704,319.1576552558345,312.910784311794,304.22595733561127,305.3876913803275,388.60581330302784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
381.99224153197883,385.3447800130441,401.56918799321284,375.9571390229569,554.0123086498704,319.1576552558345,312.910784311794,304.22595733561127,305.3876913803275,388.60581330302784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
381.99224153197883,385.3447800130441,401.56918799321284,375.9571390229569,554.0123086498704,319.1576552558345,312.910784311794,304.22595733561127,305.3876913803275,388.60581330302784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
381.99224153197883,385.3447800130441,401.56918799321284,375.9571390229569,554.0123086498704,319.1576552558345,312.910784311794,304.22595733561127,305.3876913803275,388.60581330302784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
381.99224153197883,385.3447800130441,401.56918799321284,375.9571390229569,554.0123086498704,319.1576552558345,312.910784311794,304.22595733561127,305.3876913803275,388.60581330302784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
381.99224153197883,385.3447800130441,401.56918799321284,375.9571390229569,554.0123086498704,319.1576552558345,312.910784311794,304.22595733561127,305.3876913803275,388.60581330302784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
381.99224153197883,385.3447800130441,401.56918799321284,375.9571390229569,554.0123086498704,319.1576552558345,312.910784311794,304.22595733561127,305.3876913803275,388.60581330302784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
381.99224153197883,385.3447800130441,401.56918799321284,375.9571390229569,554.0123086498704,319.1576552558345,312.910784311794,304.22595733561127,305.3876913803275,388.60581330302784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
381.99224153197883,385.3447800130441,401.56918799321284,375.9571390229569,554.0123086498704,319.1576552558345,312.910784311794,304.22595733561127,305.3876913803275,388.60581330302784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
