x1,x2
0.44027777777777777,0.42777777777777776
0.0,0.0
0.0,0.0
0.0,0.0
0.020833333333333332,0.0
0.0,0.0
0.008333333333333333,0.0
0.011111111111111112,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.001388888888888889,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.005555555555555556,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.004861111111111111,0.0
0.0,0.0
0.0,0.0
0.08055555555555556,0.015277777777777777
0.009027777777777777,0.0
0.021527777777777778,0.0
0.06666666666666667,0.0
0.018055555555555554,0.0
0.0,0.0
0.00625,0.0
0.0,0.0
0.0,0.0
0.03611111111111111,0.0
0.07847222222222222,0.06319444444444444
0.034027777777777775,0.0
0.0,0.0
0.0006944444444444445,0.0
0.006944444444444444,0.0
0.0,0.0
0.027083333333333334,0.0
0.013194444444444444,0.0
0.0,0.0
0.0,0.0
0.0020833333333333333,0.0
0.0,0.0
0.006944444444444444,0.0
0.004166666666666667,0.0
0.03263888888888889,0.003472222222222222
0.001388888888888889,0.0
0.0,0.0
0.011805555555555555,0.0
0.0,0.0
0.041666666666666664,0.015277777777777777
0.018055555555555554,0.0
0.13055555555555556,0.019444444444444445
0.021527777777777778,0.005555555555555556
0.05555555555555555,0.004861111111111111
0.0020833333333333333,0.0
0.007638888888888889,0.0
0.0,0.0
0.0,0.0
0.10972222222222222,0.0
0.03333333333333333,0.008333333333333333
0.004166666666666667,0.0
0.0,0.0
0.0,0.0
0.017361111111111112,0.004861111111111111
0.05,0.0
0.11736111111111111,0.01875
0.0,0.0
0.11041666666666666,0.08888888888888889
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.02013888888888889,0.0
0.07222222222222222,0.008333333333333333
0.003472222222222222,0.0
0.0,0.0
0.08055555555555556,0.05347222222222222
0.0,0.0
0.021527777777777778,0.0
0.03819444444444445,0.010416666666666666
0.008333333333333333,0.0
0.027083333333333334,0.00625
0.02361111111111111,0.0
0.009027777777777777,0.0
0.013888888888888888,0.0
0.021527777777777778,0.0006944444444444445
0.0375,0.0
0.01875,0.0
0.017361111111111112,0.0006944444444444445
0.06805555555555555,0.0
0.0,0.0
0.008333333333333333,0.0
0.06597222222222222,0.0
0.029861111111111113,0.0
0.03263888888888889,0.01597222222222222
0.0,0.0
0.013888888888888888,0.013888888888888888
0.034027777777777775,0.014583333333333334
0.001388888888888889,0.0
0.0020833333333333333,0.0
0.011111111111111112,0.0
0.02638888888888889,0.0
0.016666666666666666,0.0
0.003472222222222222,0.0
0.0,0.0
0.03263888888888889,0.011805555555555555
0.013194444444444444,0.0
0.10347222222222222,0.0
0.2125,0.07013888888888889
0.11388888888888889,0.0
0.013888888888888888,0.003472222222222222
0.04722222222222222,0.0
0.1076388888888889,0.0
0.2638888888888889,0.09375
0.17569444444444443,0.011111111111111112
0.08125,0.0
0.09166666666666666,0.04375
0.04375,0.001388888888888889
0.017361111111111112,0.0
0.04722222222222222,0.0
0.034027777777777775,0.0
0.13541666666666666,0.013194444444444444
0.125,0.0
0.1527777777777778,0.007638888888888889
0.03333333333333333,0.0
0.20902777777777778,0.035416666666666666
0.12430555555555556,0.00625
0.11319444444444444,0.003472222222222222
0.11736111111111111,0.0
0.01597222222222222,0.0
0.07777777777777778,0.018055555555555554
0.006944444444444444,0.0
0.0006944444444444445,0.0
0.04652777777777778,0.0020833333333333333
0.0,0.0
0.044444444444444446,0.0
0.059722222222222225,0.002777777777777778
0.03888888888888889,0.0
0.034027777777777775,0.0
0.0,0.0
0.07291666666666667,0.034722222222222224
0.0,0.0
0.04097222222222222,0.03680555555555556
0.07708333333333334,0.04097222222222222
0.019444444444444445,0.0
0.001388888888888889,0.0
0.008333333333333333,0.0
0.0,0.0
0.13819444444444445,0.0
0.0798611111111111,0.0
0.002777777777777778,0.0
0.03680555555555556,0.0
0.0,0.0
0.0,0.0
0.029166666666666667,0.0
0.001388888888888889,0.0
0.0763888888888889,0.0
0.029861111111111113,0.0006944444444444445
0.6534722222222222,0.3597222222222222
0.40347222222222223,0.1673611111111111
0.0,0.0
0.0,0.0
0.1076388888888889,0.052083333333333336
0.2152777777777778,0.030555555555555555
