x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
493.11133655319566,644.9292990955361,694.0448660557506,670.3057062085222,733.1421385118333,740.0534216398826,0.0,0.0,0.0,0.0
493.11133655319566,644.9292990955361,694.0448660557506,670.3057062085222,733.1421385118333,740.0534216398826,0.0,0.0,0.0,0.0
493.11133655319566,644.9292990955361,694.0448660557506,670.3057062085222,733.1421385118333,740.0534216398826,0.0,0.0,0.0,0.0
493.11133655319566,644.9292990955361,694.0448660557506,670.3057062085222,733.1421385118333,740.0534216398826,0.0,0.0,0.0,0.0
493.11133655319566,644.9292990955361,694.0448660557506,670.3057062085222,733.1421385118333,740.0534216398826,0.0,0.0,0.0,0.0
493.11133655319566,644.9292990955361,694.0448660557506,670.3057062085222,733.1421385118333,740.0534216398826,0.0,0.0,0.0,0.0
493.11133655319566,644.9292990955361,694.0448660557506,670.3057062085222,733.1421385118333,740.0534216398826,0.0,0.0,0.0,0.0
493.11133655319566,644.9292990955361,694.0448660557506,670.3057062085222,733.1421385118333,740.0534216398826,0.0,0.0,0.0,0.0
493.11133655319566,644.9292990955361,694.0448660557506,670.3057062085222,733.1421385118333,740.0534216398826,0.0,0.0,0.0,0.0
493.11133655319566,644.9292990955361,694.0448660557506,670.3057062085222,733.1421385118333,740.0534216398826,0.0,0.0,0.0,0.0
493.11133655319566,644.9292990955361,694.0448660557506,670.3057062085222,733.1421385118333,740.0534216398826,0.0,0.0,0.0,0.0
493.11133655319566,644.9292990955361,694.0448660557506,670.3057062085222,733.1421385118333,740.0534216398826,0.0,0.0,0.0,0.0
493.11133655319566,644.9292990955361,694.0448660557506,670.3057062085222,733.1421385118333,740.0534216398826,0.0,0.0,0.0,0.0
493.11133655319566,644.9292990955361,694.0448660557506,670.3057062085222,733.1421385118333,740.0534216398826,0.0,0.0,0.0,0.0
493.11133655319566,644.9292990955361,694.0448660557506,670.3057062085222,733.1421385118333,740.0534216398826,0.0,0.0,0.0,0.0
493.11133655319566,644.9292990955361,694.0448660557506,670.3057062085222,733.1421385118333,740.0534216398826,0.0,0.0,0.0,0.0
493.11133655319566,644.9292990955361,694.0448660557506,670.3057062085222,733.1421385118333,740.0534216398826,0.0,0.0,0.0,0.0
493.11133655319566,644.9292990955361,694.0448660557506,670.3057062085222,733.1421385118333,740.0534216398826,0.0,0.0,0.0,0.0
493.11133655319566,644.9292990955361,694.0448660557506,670.3057062085222,733.1421385118333,740.0534216398826,0.0,0.0,0.0,0.0
493.11133655319566,644.9292990955361,694.0448660557506,670.3057062085222,733.1421385118333,740.0534216398826,0.0,0.0,0.0,0.0
493.11133655319566,644.9292990955361,694.0448660557506,670.3057062085222,733.1421385118333,740.0534216398826,0.0,0.0,0.0,0.0
493.11133655319566,644.9292990955361,694.0448660557506,670.3057062085222,733.1421385118333,740.0534216398826,0.0,0.0,0.0,0.0
493.11133655319566,644.9292990955361,694.0448660557506,670.3057062085222,733.1421385118333,740.0534216398826,0.0,0.0,0.0,0.0
493.11133655319566,644.9292990955361,694.0448660557506,670.3057062085222,733.1421385118333,740.0534216398826,0.0,0.0,0.0,0.0
493.11133655319566,644.9292990955361,694.0448660557506,670.3057062085222,733.1421385118333,740.0534216398826,0.0,0.0,0.0,0.0
493.11133655319566,644.9292990955361,694.0448660557506,670.3057062085222,733.1421385118333,740.0534216398826,0.0,0.0,0.0,0.0
493.11133655319566,644.9292990955361,694.0448660557506,670.3057062085222,733.1421385118333,740.0534216398826,0.0,0.0,0.0,0.0
493.11133655319566,644.9292990955361,694.0448660557506,670.3057062085222,733.1421385118333,740.0534216398826,0.0,0.0,0.0,0.0
493.11133655319566,644.9292990955361,694.0448660557506,670.3057062085222,733.1421385118333,740.0534216398826,0.0,0.0,0.0,0.0
493.11133655319566,644.9292990955361,694.0448660557506,670.3057062085222,733.1421385118333,740.0534216398826,0.0,0.0,0.0,0.0
493.11133655319566,644.9292990955361,694.0448660557506,670.3057062085222,733.1421385118333,740.0534216398826,0.0,0.0,0.0,0.0
493.11133655319566,644.9292990955361,694.0448660557506,670.3057062085222,733.1421385118333,740.0534216398826,0.0,0.0,0.0,0.0
493.11133655319566,644.9292990955361,694.0448660557506,670.3057062085222,733.1421385118333,740.0534216398826,0.0,0.0,0.0,0.0
