x1,x2
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
27.27597494860435,31.98144443381091
27.14766648068646,31.870523003435885
27.135020334192152,31.85959053202037
27.15710117155787,31.87867920250509
27.22702936977145,31.939131453983634
27.89607707798602,32.5175167311875
27.91282490225776,32.531995063397645
27.934156954633686,32.55043641649592
29.06458101405994,33.52767708998087
29.201700185357748,33.64621528826973
30.406179080274676,34.68747565127408
30.91586038316133,35.12809021139627
30.632170710027868,34.88284323091854
30.80498196583921,35.0322368912946
30.882131779287697,35.09893215934463
30.677430602744334,34.92196997072143
30.52254026768874,34.788068773127605
29.138203218223175,33.59132277389921
29.08202770432215,33.54275958508504
29.08654537376058,33.54666506664992
28.789477408809457,33.289852682201044
28.794818741736655,33.294470212891014
28.501960612394825,33.04129719063704
28.60357905534315,33.129145352393
28.72542632880681,33.10743435704205
28.201451552448308,32.65446322725417
28.20408061974581,32.65673603052213
28.24331695321104,32.69065546157184
28.231120077710607,32.680111380588194
28.833451043334495,33.200820678659824
28.763888917782587,33.1406848934591
28.763572764120234,33.14041158167372
29.0186838101432,33.36095261523547
28.96155151542189,33.311562298649726
29.344971029362753,33.643024762586506
29.080300494970068,33.41421964372447
29.343273783385882,33.6415575098439
29.55762471372563,33.82591015604117
29.313329450888574,33.61471926250584
29.145601613174613,33.46972016794219
29.150651751939115,33.47408596409299
31.826276836138447,35.787137988660916
32.121281482451025,36.042166654089364
32.06275145574876,35.9915680117156
31.80249800489231,36.170637780055564
31.996982426241594,36.3387676825615
42.137859139134505,49.846348759806304
42.091476068933346,49.80625104392375
82.41957846768784,102.58496780589356
81.85808956334064,102.09956607504479
81.88378120832381,102.12177625381526
81.89431411718024,102.13088185171792
81.89473842867446,102.13124866490355
82.5574214644758,102.70413174432264
82.23032722143391,102.42136193267733
81.90283362639747,102.13824688509257
44.9566928886418,53.39181259059788
44.89476005015258,53.338272250323485
45.08921119216898,53.506373383167805
31.850164175038678,35.95727532164226
31.512720059471192,35.66555814523319
31.498576342997296,35.65333103904479
31.426701303810248,35.591195762361494
31.218838590643305,35.41150045588441
