x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14
4038.9455611186268,4.062488600897011,0.015,0.169,0.021,1218.087,835.328,1433.218,0.036,0.0,0.036,0.145,60.804,946.105
11533.74911361896,4.668455678656548,0.029,0.142,0.018,733.897,694.853,1434.69,0.036,0.0,0.043,0.226,49.655,1420.882
20080.91594160093,10.985843200824691,0.048,0.146,0.016,552.319,564.623,1436.673,0.036,0.0,0.041,0.291,45.797,1457.267
28567.388304177948,14.227220568759051,0.061,0.153,0.02,443.818,553.761,1432.19,0.036,0.0,0.046,0.324,48.851,1514.4
38256.05533575425,17.431785884866745,0.076,0.149,0.017,419.968,496.211,1434.652,0.035,0.0,0.047,0.349,45.299,1555.225
48687.156480880745,24.476813189339488,0.075,0.155,0.014,404.415,463.939,1436.433,0.035,0.0,0.044,0.361,45.994,1596.522
57855.38342839528,28.50110460819306,0.069,0.166,0.013,424.912,419.348,1439.0,0.035,0.0,0.047,0.365,52.031,1684.785
67747.99241496445,34.63617370726083,0.064,0.173,0.013,437.001,418.172,1439.044,0.035,0.0,0.049,0.362,55.385,1815.62
79090.56485951217,39.04897394528425,0.049,0.172,0.013,502.434,374.607,1438.653,0.035,0.0,0.048,0.325,49.532,1924.834
