x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40
272.0241313717842,263.5615381216148,294.3648200456316,258.50038547880416,402.1552278098584,0.0,0.0,0.0,0.0,0.0,252.27614773833835,252.37190736921434,255.6984263788077,253.17398307032357,323.8247694609715,0.0,0.0,0.0,0.0,0.0,308.1287188878966,289.7214795601107,305.0108309990676,293.5027154792185,347.6054645310759,0.0,0.0,0.0,0.0,0.0,361.7588799846498,365.1004617263349,366.056993324941,371.10597648252826,398.80803351964687,0.0,0.0,0.0,0.0,0.0
272.0241313717842,263.5615381216148,294.3648200456316,258.50038547880416,402.1552278098584,0.0,0.0,0.0,0.0,0.0,252.27614773833835,252.37190736921434,255.6984263788077,253.17398307032357,323.8247694609715,0.0,0.0,0.0,0.0,0.0,308.1287188878966,289.7214795601107,305.0108309990676,293.5027154792185,347.6054645310759,0.0,0.0,0.0,0.0,0.0,361.7588799846498,365.1004617263349,366.056993324941,371.10597648252826,398.80803351964687,0.0,0.0,0.0,0.0,0.0
272.0241313717842,263.5615381216148,294.3648200456316,258.50038547880416,402.1552278098584,0.0,0.0,0.0,0.0,0.0,252.27614773833835,252.37190736921434,255.6984263788077,253.17398307032357,323.8247694609715,0.0,0.0,0.0,0.0,0.0,308.1287188878966,289.7214795601107,305.0108309990676,293.5027154792185,347.6054645310759,0.0,0.0,0.0,0.0,0.0,361.7588799846498,365.1004617263349,366.056993324941,371.10597648252826,398.80803351964687,0.0,0.0,0.0,0.0,0.0
272.0241313717842,263.5615381216148,294.3648200456316,258.50038547880416,402.1552278098584,0.0,0.0,0.0,0.0,0.0,252.27614773833835,252.37190736921434,255.6984263788077,253.17398307032357,323.8247694609715,0.0,0.0,0.0,0.0,0.0,308.1287188878966,289.7214795601107,305.0108309990676,293.5027154792185,347.6054645310759,0.0,0.0,0.0,0.0,0.0,361.7588799846498,365.1004617263349,366.056993324941,371.10597648252826,398.80803351964687,0.0,0.0,0.0,0.0,0.0
272.0241313717842,263.5615381216148,294.3648200456316,258.50038547880416,402.1552278098584,0.0,0.0,0.0,0.0,0.0,252.27614773833835,252.37190736921434,255.6984263788077,253.17398307032357,323.8247694609715,0.0,0.0,0.0,0.0,0.0,308.1287188878966,289.7214795601107,305.0108309990676,293.5027154792185,347.6054645310759,0.0,0.0,0.0,0.0,0.0,361.7588799846498,365.1004617263349,366.056993324941,371.10597648252826,398.80803351964687,0.0,0.0,0.0,0.0,0.0
272.0241313717842,263.5615381216148,294.3648200456316,258.50038547880416,402.1552278098584,0.0,0.0,0.0,0.0,0.0,252.27614773833835,252.37190736921434,255.6984263788077,253.17398307032357,323.8247694609715,0.0,0.0,0.0,0.0,0.0,308.1287188878966,289.7214795601107,305.0108309990676,293.5027154792185,347.6054645310759,0.0,0.0,0.0,0.0,0.0,361.7588799846498,365.1004617263349,366.056993324941,371.10597648252826,398.80803351964687,0.0,0.0,0.0,0.0,0.0
272.0241313717842,263.5615381216148,294.3648200456316,258.50038547880416,402.1552278098584,0.0,0.0,0.0,0.0,0.0,252.27614773833835,252.37190736921434,255.6984263788077,253.17398307032357,323.8247694609715,0.0,0.0,0.0,0.0,0.0,308.1287188878966,289.7214795601107,305.0108309990676,293.5027154792185,347.6054645310759,0.0,0.0,0.0,0.0,0.0,361.7588799846498,365.1004617263349,366.056993324941,371.10597648252826,398.80803351964687,0.0,0.0,0.0,0.0,0.0
272.0241313717842,263.5615381216148,294.3648200456316,258.50038547880416,402.1552278098584,0.0,0.0,0.0,0.0,0.0,252.27614773833835,252.37190736921434,255.6984263788077,253.17398307032357,323.8247694609715,0.0,0.0,0.0,0.0,0.0,308.1287188878966,289.7214795601107,305.0108309990676,293.5027154792185,347.6054645310759,0.0,0.0,0.0,0.0,0.0,361.7588799846498,365.1004617263349,366.056993324941,371.10597648252826,398.80803351964687,0.0,0.0,0.0,0.0,0.0
272.0241313717842,263.5615381216148,294.3648200456316,258.50038547880416,402.1552278098584,0.0,0.0,0.0,0.0,0.0,252.27614773833835,252.37190736921434,255.6984263788077,253.17398307032357,323.8247694609715,0.0,0.0,0.0,0.0,0.0,308.1287188878966,289.7214795601107,305.0108309990676,293.5027154792185,347.6054645310759,0.0,0.0,0.0,0.0,0.0,361.7588799846498,365.1004617263349,366.056993324941,371.10597648252826,398.80803351964687,0.0,0.0,0.0,0.0,0.0
272.0241313717842,263.5615381216148,294.3648200456316,258.50038547880416,402.1552278098584,0.0,0.0,0.0,0.0,0.0,252.27614773833835,252.37190736921434,255.6984263788077,253.17398307032357,323.8247694609715,0.0,0.0,0.0,0.0,0.0,308.1287188878966,289.7214795601107,305.0108309990676,293.5027154792185,347.6054645310759,0.0,0.0,0.0,0.0,0.0,361.7588799846498,365.1004617263349,366.056993324941,371.10597648252826,398.80803351964687,0.0,0.0,0.0,0.0,0.0
