x1,x2,x3,x4,x5,x6,x7
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.477193325892275,6.62433026481507,7.309674980468201,7.978680432484803,7.631832484565097,7.672433336215969,9.37226571967241
5.601009060473659,5.628910211992118,6.106845937745954,6.127315782811992,5.24419054925376,6.223203898919442,8.077818341120535
3.533884185641405,3.404680585122361,4.232225750033797,3.868546372268293,2.561753940314268,3.843357986117046,5.601211271782323
1.977809600999684,1.4224025281260873,1.8350287123200903,1.653182664982613,0.786181120169803,1.2254381688315432,2.246973615749607
0.5035735629330887,0.5264059543324665,0.6158860496183737,0.35272196813459344,0.16935859735583547,0.14900985506726735,0.6631683740364162
0.22014659794979202,0.36780764725918574,0.40236159191354454,0.24769668560756086,0.19013469591050394,0.1194970418974885,0.37022748283887796
0.1349202819199783,0.3117027624525714,0.19714596963797587,0.16269764579097157,0.08954610605262488,0.03298746817524733,0.1176282478349067
0.09614137564400346,0.09537830831565434,0.1101458616313468,0.08222667844299235,0.08514734318115,0.03531659130517431,0.06861541522354368
0.09119666198082622,0.06366558732793115,0.08007820417436581,0.03470926691582879,0.06753061869917076,0.03995678591502614,0.0640064072102829
0.16936230687626302,0.06813456752366333,0.10509035049723536,0.059384505637473946,0.06188245585679451,0.0367653621730068,0.08540955613500217
0.6390291580565681,0.3648388835286609,0.6419500020127215,0.2645155688539705,0.09101298552000041,0.08560819719733209,0.6389096685521108
0.78129329283236,0.6916035724832836,0.8242231956066569,0.5961001855793585,0.6290247592943171,0.6242422775113732,0.7662440557759129
1.1385540462756134,0.8369710727445476,1.2191624915440962,1.0067267292128728,0.6609697474711906,0.9025679112844276,0.6953175329149588
0.9707644564168557,0.7566199993431006,1.0711035765571635,1.1930384416601625,0.6950288740575642,1.0847176251869926,0.6615424254574492
1.625481834163536,1.2752330899520206,1.2004778173800656,1.3965295926151844,0.9304265300781253,1.2845284523838356,0.7190209599172909
2.2455738442850612,1.9537989283071302,1.3217837679444984,1.8376739979313275,1.220265507553798,1.3455153135027789,1.2273372126360806
2.181323666245508,1.9076708901903974,1.2929268846191961,1.5091893698481411,0.9148958736097064,1.2918273303227295,1.1430665271282776
1.9388755122496248,1.9828823684225094,1.2576588876587922,1.3906486425814286,0.6973846804687152,1.298961305174228,1.1997112192649797
1.8953828109135462,2.0031824672825267,1.2373553792933454,1.3740917499213783,0.6601507686651188,1.3104276255741534,1.2623492489177945
1.968563816390673,2.057822999836472,1.4645692293097148,1.9355836741493615,0.9704103576215202,1.916598985362244,1.6321151293236784
1.9991064189878944,2.318886240056812,1.965799726928314,3.2469881954689885,1.9899603595764939,2.601251868416882,2.7111105151273183
3.0353360275461805,3.7753623931206213,3.1850938077026494,4.30052410025094,3.1835266602726846,3.9447193357695904,3.9649972406620426
5.5134922261995065,5.883912110802677,4.619203166748397,6.347846086543765,5.275079746860009,5.6659912994333945,7.935965432472541
7.6982047519173875,6.848260997186008,6.438708540997908,9.340623782185355,8.664907480189902,8.15615663146241,10.548755503812673
7.615572171994707,6.76972019456526,7.670207968859839,8.290001369106278,7.863129924604552,7.934133141814726,9.602299501370247
5.568455555061244,5.626608392788137,6.297185568561785,6.209031954322553,5.164889540651348,6.287986884255628,8.06672368316332
3.480445894722446,3.3531960706232313,4.220607989049016,3.8100474244774403,2.5230158987900078,3.785239929220241,5.5165115075239965
1.9479017830610075,1.400893402159055,1.8072799823045351,1.6281837539960928,0.7742927352630968,1.2069074762765095,2.2129955838000797
0.4959586810802951,0.518445808201083,0.6065728134839921,0.34738821689756383,0.1667976096381564,0.14675657466344696,0.6531401493866095
0.21681760997846583,0.3622457751026745,0.39627720581774245,0.2439510938309712,0.18725953853122804,0.11769004501999632,0.3646290186858862
0.13288005963272778,0.30698929080914217,0.19416478997118883,0.1602373828986749,0.08819201785546693,0.032488642003130196,0.11584951027649171
0.09468755584371459,0.09393602738074447,0.10848027037589739,0.08098327233993162,0.08385977169978158,0.03478254486185847,0.06757783438398501
0.08981761459337348,0.06270285623703127,0.07886728662694742,0.03418440424189959,0.06650944181322577,0.039352571900715935,0.0630385223477631
0.16680126306437673,0.0671042579125672,0.10350120709930952,0.05848651172436614,0.060946688722067426,0.036209407869941417,0.08411801955139084
0.6293659590777577,0.35932190408837,0.6322426349455249,0.26051564718748077,0.08963671563051673,0.0843136568257301,0.6292482764561991
0.7694788201212717,0.6811453596598079,0.8117595503383872,0.587086145090068,0.6195128437032585,0.6148026811134195,0.7546571529187542
1.1213371882362233,0.8243146580669516,1.2007266978173725,0.9915033226139367,0.6509747697643631,0.8889195617393844,0.6848031587439166
0.9559749005313971,0.745092925303283,1.0547853583736535,1.1748625509074662,0.684440138235053,1.0681919975420964,0.6514638542785891
1.600717686415592,1.2558049671708826,1.1821885880494731,1.3752535226899276,0.9162515208130613,1.2649587151448831,0.7080667056703198
2.2113626207019874,1.9240328833637426,1.3016464475314065,1.8096771114445926,1.2016748135911475,1.325016443985821,1.2086387815423183
2.1480912914372174,1.8786076039781359,1.273229197616453,1.4861969329294116,0.9009574732462758,1.2721463949836973,1.1256519564030993
