x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15
0.08500532475295368,0.00021214376958455437,0.182,0.316,0.208,0.342,1.0,0.93,1.0,0.054,0.172,0.003,0.004,180.208,227.499
