x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15
0.2125776311530643,0.0003406459172375665,0.006,0.052,0.008,0.053,0.984,0.475,0.932,0.009,0.0,0.0,0.001,441.893,1495.222
0.4968599350277643,0.0020265973558739213,0.011,0.067,0.012,0.068,Inf,Inf,0.999,0.008,0.0,0.0,0.002,411.961,1315.407
0.2642918729811663,0.0009523596250609639,0.009,0.063,0.008,0.065,Inf,Inf,1.0,0.009,0.0,0.0,0.001,438.554,1379.975
0.5957297117041223,0.0029854372572378513,0.013,0.051,0.007,0.057,Inf,Inf,1.0,0.017,0.003,0.0,0.004,398.607,1248.79
0.32722643824472764,0.0031578851046644265,0.021,0.058,0.014,0.065,Inf,Inf,1.0,0.022,0.0,0.0,0.003,398.853,1221.229
2.586116136215968,0.0010381647710146686,0.005,0.059,0.004,0.061,Inf,Inf,0.855,0.002,0.0,0.0,0.016,424.749,1335.316
2.8672929615288676,0.007035092536402969,0.013,0.056,0.01,0.061,Inf,Inf,0.96,0.012,0.007,0.004,0.016,409.444,1300.624
0.4181330976069149,0.0012822464033224073,0.012,0.059,0.008,0.064,Inf,Inf,0.997,0.009,0.006,0.0,0.002,437.859,1352.352
0.36244504748819295,0.0004863551942184145,0.016,0.054,0.01,0.059,Inf,Inf,1.0,0.019,0.0,0.0,0.002,419.479,1321.53
0.29125482466127717,0.0020187320797678903,0.012,0.048,0.009,0.051,Inf,Inf,1.0,0.025,0.0,0.0,0.002,396.573,1229.961
0.3493890997397445,0.0027052897580065673,0.015,0.05,0.01,0.054,Inf,Inf,0.986,0.021,0.019,0.0,0.002,395.587,1269.703
0.10200309896424903,0.00089330665133938,0.023,0.042,0.01,0.053,Inf,Inf,1.0,0.032,0.0,0.0,0.001,399.374,1243.663
0.35664304854965134,0.001369056859080252,0.016,0.055,0.009,0.062,Inf,Inf,1.0,0.013,0.0,0.0,0.002,381.183,1241.52
0.24433375950746794,0.0017146211943417503,0.01,0.058,0.01,0.059,Inf,Inf,1.0,0.016,0.0,0.0,0.002,397.239,1245.894
1.3817574986775738,0.0059251041067257095,0.012,0.051,0.006,0.058,Inf,Inf,0.997,0.006,0.007,0.002,0.007,397.782,1255.62
0.3861114889319229,0.0012942987786252818,0.027,0.052,0.011,0.066,Inf,Inf,1.0,0.026,0.0,0.0,0.004,397.026,1227.123
0.6670954005329787,0.001748360032498572,0.012,0.064,0.008,0.068,Inf,Inf,1.0,0.009,0.0,0.0,0.003,417.315,1268.675
0.34592392957318874,0.0023202490883541035,0.011,0.056,0.011,0.058,Inf,Inf,1.0,0.024,0.0,0.0,0.002,435.631,1337.388
0.3820794347210094,0.0019417972403041558,0.017,0.054,0.011,0.059,Inf,Inf,1.0,0.022,0.0,0.0,0.003,418.934,1270.169
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
