x1,x2,x3,x4
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
12.272967272152899,13.682686549928512,13.583637384257775,17.271889201400402
12.230917826818324,13.614332732300532,13.540335218011753,17.21245172046384
12.226773412545949,13.60759574599561,13.536067334942505,17.20659353274347
12.234009777992583,13.619358878662233,13.543519283406837,17.216822236828907
12.256926752965809,13.656611753591761,13.567118992089098,17.249215702480043
12.476188080681101,14.013033786944865,13.792912468994821,17.559144665454657
12.48167670300366,14.021955861571055,13.798564606243767,17.566902910113278
12.488667675499956,14.033320093732783,13.805763851105317,17.57678474782054
12.859131959448483,14.635531321519787,14.187264864593399,18.100441210817007
12.904068861832034,14.708578868422052,14.233540509898852,18.163960152803483
13.298802508568983,15.350241356143346,14.640033909702318,18.721921700601943
13.465836036687351,15.621764065370922,14.812043636482084,18.958025936087267
13.372864827569314,15.47063396074903,14.716302664840477,18.82660982760751
13.429498793918976,15.562695765051373,14.774623848545321,18.90666273362056
13.454782447568796,15.603795813739238,14.800660743085547,18.942401532785695
13.387697468123076,15.494745280156124,14.731577193719893,18.84757597313305
13.336936573051503,15.412230494604309,14.679304049575023,18.775824735771103
12.883259539643376,14.674752105606805,14.21211124438273,18.13454588393383
12.864849615191357,14.644825703283882,14.193152858538276,18.108523197428596
12.866330152658396,14.64723240299676,14.19467750360841,18.110615957910284
12.76897458949432,14.48897527602071,14.094421560930389,17.973002503473708
12.77072505920673,14.491820766288974,14.096224179963585,17.97547681697139
12.674749149741222,14.335806346596012,13.997388993096774,17.839813522394362
12.708051699690419,14.389941577338336,14.031683679812433,17.886887143984243
12.697567310411342,14.467677322925157,14.006596365795026,17.8732184091586
12.525849503529857,14.188540046281886,13.829762808019886,17.630492879920908
12.526711105444377,14.189940630276858,13.83065007844744,17.631710766315408
12.539569696042086,14.210843016733449,13.843891747233346,17.649886564532036
12.535572517539915,14.204345370731463,13.839775486325767,17.64423649663857
12.732969333380098,14.525225369098266,14.043053072223397,17.923259665317357
12.710172328293702,14.488167512193355,14.019576907524721,17.891035778784442
12.710068717936892,14.487999087535734,14.01947021044799,17.890889324091432
12.793674096117032,14.623904489554064,14.105566327916655,18.00906669913733
12.774950614006247,14.59346838103044,14.086285043024201,17.982600794482202
12.900605437520962,14.797727600676753,14.215683326738889,18.160215650464657
12.813867209341508,14.65672956887924,14.126361026608008,18.037609947990667
12.900049213500195,14.796823426198987,14.21511053190591,18.15942942000745
12.969918974214416,14.911110736639078,14.286954780146221,18.258199929499582
12.889858160872492,14.780967230802586,14.204508825828887,18.145032846582954
12.83489013999679,14.691613517705708,14.147903218805169,18.067334777870656
12.836545179117405,14.694303879999843,14.149607564215058,18.069674198887935
13.713405081971658,16.11969062191968,15.052590540226964,19.309127973967325
13.810084451228136,16.276848556393343,15.152150144088424,19.44578561882847
13.79090290227672,16.245667833593913,15.132397145804106,19.418672230267408
13.865955161685584,16.066237785482723,15.25513472309253,19.52109873388327
13.92969189065336,16.169845543287916,15.320770272189081,19.6111914945092
19.13441761633662,21.093656728703778,21.213821887409114,26.92518989202443
19.119216886357354,21.06894705853934,21.19816830312552,26.90370344693162
39.445050915201804,40.74457935718559,44.144723051151004,55.472233510445335
39.26103892150839,40.44545716524699,43.95522904287637,55.21212997566083
39.26945862629332,40.45914388479278,43.96389958426968,55.22403134650327
39.27291048712807,40.46475508522833,43.96745428161552,55.228910600223
39.27304954313326,40.46498112884777,43.96759748032376,55.2291071578373
39.49022503077069,40.81801250790926,44.19124297660582,55.53608775659739
39.38302921029806,40.643759470686845,44.08085361945614,55.3845649603958
39.27570251358525,40.46929368652849,43.97032948705164,55.23285716879251
20.49814287855736,22.48343292640462,22.742874203634862,28.84279022373319
20.477846154976074,22.450439422421823,22.721972807866777,28.81410052018684
20.541571977590504,22.55402945131569,22.787597125692095,28.904177864529295
13.780554841421862,16.117327036874123,15.138555510865917,19.402690687275836
13.669967145057898,15.937560308228473,15.024673228362197,19.246373426913625
13.665331944884848,15.930025520913755,15.019899938087377,19.239821506436893
13.641776948240741,15.891735504671496,14.995643200037879,19.206526188202492
13.573655865226927,15.78100072451215,14.925492679904913,19.11023608161975
13.57074932205959,15.77627596964304,14.922499546120822,19.10612764207375
13.062133524653811,15.350756880080576,14.3382291305801,18.392065482909018
13.106740509848574,15.423268127415144,14.384165029930696,18.455118082320382
13.129027642915934,15.459497157715436,14.407116132699143,18.486621257600856
13.214233528449945,15.598004277471263,14.494860439221526,18.607060972246657
13.242685477747461,15.644254574900128,14.524160018055479,18.647278201761182
13.244013326267623,15.646413069854404,14.525527425328324,18.649155134274224
13.234513892501209,15.630971188087067,14.515744988082758,18.635727551367793
14.133621259643295,15.772313111611876,15.095204519591853,19.89518070690173
14.082835075658227,15.673815064509375,15.023551404652746,19.78100358330979
14.462094618072662,16.009038900348852,15.391975029661829,20.225040871399308
14.458253540641829,16.00158926353783,15.386555737621253,20.216405389499833
14.482302883453748,16.048232132034688,15.420486428795435,20.270472944316495
14.495679377299751,16.07417537914491,15.43935903106285,20.300545878946334
14.483723777113356,16.0509879061376,15.422491136547016,20.273667386943483
14.424471435073126,15.936070038338588,15.338893304588067,20.140456709365726
14.429602439955044,15.94602144482132,15.346132527024334,20.151992196629855
14.425083208732126,15.937256552188451,15.339756442647776,20.141832094385677
14.409094258136028,15.903212836668104,15.315935014883529,20.102789453472404
14.380098698380246,15.846976951502404,15.27502581452865,20.037601850268608
14.389831461137028,15.865853308204787,15.288757556387655,20.059482975586057
20.208363839073186,20.854211750686076,20.876691113683684,26.714043000134595
20.950006910015187,21.48703052757012,21.58768907830902,27.559177354324163
22.92597353486549,23.18941449004793,23.488818088360265,29.82757382209823
26.15468884032046,25.985520380366967,26.601253618907965,33.54883818272384
26.261151809447274,26.192001626345373,26.75145989087054,33.78818744329305
26.239768436304768,26.150529313804228,26.72129055792723,33.740113501789146
47.649900044095176,45.054366613027454,47.511227487883815,58.78631610631223
47.62185892300974,44.999981828648046,47.47166488414995,58.72327426507505
47.7208406717318,45.1919535064331,47.61131606605685,58.94580430120669
47.729183039809044,45.20813324074943,47.623086130507424,58.96455955147879
34.77658663815092,33.995555941422374,35.13885180485841,44.04062923646432
36.39516495246606,34.7532288443069,36.3180189289452,43.33326141090418
53.96607812889304,50.32190865791242,52.682698681716055,62.1896119273478
36.34605728258964,34.66289652755046,36.22703152932234,43.200659096181624
36.329617494882086,34.632655953840796,36.196571653347235,43.156267784008705
36.20687026400314,34.40686552703708,35.96914381210191,42.82482125068119
15.026912961469488,15.611138395598372,16.214900212440416,20.04546628506337
15.015842953666414,15.590775396215992,16.194389542185824,20.015574647720804
14.933602709129387,15.439496546326737,16.042013629958614,19.793506550895984
14.931369603544113,15.43538880508006,16.037876099695033,19.78747663804586
14.93138767491879,15.435422046916738,16.037909582598903,19.787525435028464
14.915740446072139,15.406639365187118,16.00891817112197,19.745274219092526
14.900427656872214,15.379141519909815,15.98119360848881,19.705068855545413
14.910172000261372,15.397065993130152,15.999248068581151,19.731380885664237
14.01383180766683,14.574503419970062,15.13703016034805,18.721065975832982
14.014478504717825,14.575693002839767,15.138228369979293,18.722812210710387
14.014577897278556,14.575875832941495,15.138412525950564,18.7230805941147
14.090339553993331,14.715237484381571,15.278784817141418,18.927654972676656
14.165399008720597,14.853307453025002,15.417856058353433,19.13033323991464
14.160256411812078,14.843847776073112,15.408327780567252,19.116447012865574
14.19551624543484,14.908707348266338,15.473657709283954,19.211656896919862
14.187513208077206,14.893985963451652,15.458829566142807,19.19004680462463
14.242476003349472,14.995088635291875,15.560665426618614,19.338459341710276
14.230317840628253,14.97272400245808,15.538138607224024,19.30562942891531
15.345637886123189,15.899781832776213,16.517773458487497,20.398153253440338
14.257463628516296,16.64121822039121,15.667570579568997,20.073755258173577
14.227239396799671,16.59208697487142,15.636445919159378,20.031032882594417
