x1,x2,x3,x4,x5,x6,x7
0.4041666666666667,0.39444444444444443,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.006944444444444444,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.011805555555555555,0.0,0.0,0.0,0.0,0.0,0.0
0.06111111111111111,0.003472222222222222,0.0,0.0,0.0,0.0,0.0
0.05486111111111111,0.0006944444444444445,0.0,0.0,0.0,0.0,0.0
0.002777777777777778,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.00625,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.001388888888888889,0.0,0.0,0.0,0.0,0.0
0.004166666666666667,0.0,0.0,0.0,0.0,0.0,0.0
0.020833333333333332,0.02638888888888889,0.0,0.0,0.0,0.0,0.0
0.0,0.009722222222222222,0.0,0.0,0.0,0.0,0.0
0.01875,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.11527777777777778,0.0,0.0,0.0,0.0,0.0
0.13402777777777777,0.0020833333333333333,0.0,0.0,0.0,0.0,0.0
0.027083333333333334,0.011111111111111112,0.0,0.0,0.0,0.0,0.0
0.13402777777777777,0.013888888888888888,0.0,0.0,0.0,0.0,0.0
0.14652777777777778,0.011111111111111112,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.04583333333333333,0.027777777777777776,0.0,0.0,0.0,0.0,0.0
0.002777777777777778,0.06736111111111111,0.0,0.0,0.0,0.0,0.0
0.009027777777777777,0.029861111111111113,0.0,0.0,0.0,0.0,0.0
0.02847222222222222,0.03819444444444445,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.08888888888888889,0.013194444444444444,0.0,0.0,0.0,0.0,0.0
0.01597222222222222,0.04652777777777778,0.0,0.0,0.0,0.0,0.0
0.04583333333333333,0.0006944444444444445,0.0,0.0,0.0,0.0,0.0
0.003472222222222222,0.027777777777777776,0.0,0.0,0.0,0.0,0.0
0.0,0.001388888888888889,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.007638888888888889,0.034027777777777775,0.0,0.0,0.0,0.0,0.0
0.005555555555555556,0.04583333333333333,0.0,0.0,0.0,0.0,0.0
0.07569444444444444,0.0006944444444444445,0.0,0.0,0.0,0.0,0.0
0.0006944444444444445,0.010416666666666666,0.0,0.0,0.0,0.0,0.0
0.07430555555555556,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.001388888888888889,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00625,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.08611111111111111,0.03333333333333333,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.044444444444444446,0.00625,0.0,0.0,0.0,0.0,0.0
0.01875,0.011111111111111112,0.0,0.0,0.0,0.0,0.0
0.043055555555555555,0.004166666666666667,0.0,0.0,0.0,0.0,0.0
0.0798611111111111,0.00625,0.0,0.0,0.0,0.0,0.0
0.022222222222222223,0.003472222222222222,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.013194444444444444,0.0,0.0,0.0,0.0,0.0
0.021527777777777778,0.0,0.0,0.0,0.0,0.0,0.0
0.013194444444444444,0.029861111111111113,0.0,0.0,0.0,0.0,0.0
0.06805555555555555,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.015277777777777777,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.07291666666666667,0.027777777777777776,0.0,0.0,0.0,0.0,0.0
0.15486111111111112,0.10486111111111111,0.0,0.0,0.0,0.0,0.0
0.021527777777777778,0.002777777777777778,0.0,0.0,0.0,0.0,0.0
0.003472222222222222,0.035416666666666666,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.08819444444444445,0.0,0.0,0.0,0.0,0.0,0.0
0.04027777777777778,0.017361111111111112,0.0,0.0,0.0,0.0,0.0
0.00625,0.0020833333333333333,0.0,0.0,0.0,0.0,0.0
0.007638888888888889,0.09375,0.0,0.0,0.0,0.0,0.0
0.0,0.020833333333333332,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.009722222222222222,0.0,0.0,0.0,0.0,0.0
0.043055555555555555,0.02361111111111111,0.0,0.0,0.0,0.0,0.0
0.020833333333333332,0.1111111111111111,0.0,0.0,0.0,0.0,0.0
0.008333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
0.07152777777777777,0.01597222222222222,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.17430555555555555,0.013888888888888888,0.0,0.0,0.0,0.0,0.0
0.059027777777777776,0.04236111111111111,0.0,0.0,0.0,0.0,0.0
0.07222222222222222,0.00625,0.0,0.0,0.0,0.0,0.0
0.004861111111111111,0.004861111111111111,0.0,0.0,0.0,0.0,0.0
0.05694444444444444,0.03194444444444444,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.05347222222222222,0.05,0.0,0.0,0.0,0.0,0.0
0.04513888888888889,0.02638888888888889,0.0,0.0,0.0,0.0,0.0
0.04583333333333333,0.11319444444444444,0.0,0.0,0.0,0.0,0.0
0.08611111111111111,0.018055555555555554,0.0,0.0,0.0,0.0,0.0
0.002777777777777778,0.02013888888888889,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.03125,0.004166666666666667,0.0,0.0,0.0,0.0,0.0
0.08680555555555555,0.0,0.0,0.0,0.0,0.0,0.0
0.020833333333333332,0.06805555555555555,0.0,0.0,0.0,0.0,0.0
0.04583333333333333,0.0,0.0,0.0,0.0,0.0,0.0
0.027083333333333334,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2423611111111111,0.1736111111111111,0.0,0.0,0.0,0.0,0.0
0.034722222222222224,0.11666666666666667,0.0,0.0,0.0,0.0,0.0
0.04097222222222222,0.10347222222222222,0.0,0.0,0.0,0.0,0.0
0.06944444444444445,0.11180555555555556,0.0,0.0,0.0,0.0,0.0
0.06805555555555555,0.15694444444444444,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.13055555555555556,0.12222222222222222,0.0,0.0,0.0,0.0,0.0
0.09027777777777778,0.05625,0.0,0.0,0.0,0.0,0.0
0.1375,0.014583333333333334,0.0,0.0,0.0,0.0,0.0
0.030555555555555555,0.03263888888888889,0.0,0.0,0.0,0.0,0.0
0.0006944444444444445,0.08611111111111111,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.10486111111111111,0.1527777777777778,0.0,0.0,0.0,0.0,0.0
0.058333333333333334,0.16180555555555556,0.0,0.0,0.0,0.0,0.0
0.09583333333333334,0.027083333333333334,0.0,0.0,0.0,0.0,0.0
0.1076388888888889,0.23055555555555557,0.0,0.0,0.0,0.0,0.0
0.09861111111111111,0.04375,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.03819444444444445,0.05486111111111111,0.0,0.0,0.0,0.0,0.0
0.03611111111111111,0.06319444444444444,0.0,0.0,0.0,0.0,0.0
0.0,0.02013888888888889,0.0,0.0,0.0,0.0,0.0
0.00625,0.019444444444444445,0.0,0.0,0.0,0.0,0.0
0.08888888888888889,0.08194444444444444,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.058333333333333334,0.030555555555555555,0.0,0.0,0.0,0.0,0.0
0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0
0.03194444444444444,0.034722222222222224,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.021527777777777778,0.09513888888888888,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.049305555555555554,0.013194444444444444,0.0,0.0,0.0,0.0,0.0
0.05347222222222222,0.03819444444444445,0.0,0.0,0.0,0.0,0.0
0.0,0.08402777777777778,0.0,0.0,0.0,0.0,0.0
0.09583333333333334,0.0,0.0,0.0,0.0,0.0,0.0
0.04722222222222222,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.14375,0.08055555555555556,0.0,0.0,0.0,0.0,0.0
0.05138888888888889,0.07361111111111111,0.0,0.0,0.0,0.0,0.0
0.017361111111111112,0.009722222222222222,0.0,0.0,0.0,0.0,0.0
0.05277777777777778,0.017361111111111112,0.0,0.0,0.0,0.0,0.0
0.15555555555555556,0.02013888888888889,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1111111111111111,0.09305555555555556,0.0,0.0,0.0,0.0,0.0
0.33541666666666664,0.6569444444444444,0.0,0.0,0.0,0.0,0.0
0.2222222222222222,0.10416666666666667,0.0,0.0,0.0,0.0,0.0
0.15347222222222223,0.03194444444444444,0.0,0.0,0.0,0.0,0.0
0.05763888888888889,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.11527777777777778,0.1527777777777778,0.0,0.0,0.0,0.0,0.0
0.014583333333333334,0.019444444444444445,0.0,0.0,0.0,0.0,0.0
0.12916666666666668,0.12083333333333333,0.0,0.0,0.0,0.0,0.0
0.0,0.05347222222222222,0.0,0.0,0.0,0.0,0.0
0.019444444444444445,0.009027777777777777,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.05,0.0020833333333333333,0.0,0.0,0.0,0.0,0.0
0.21388888888888888,0.0875,0.0,0.0,0.0,0.0,0.0
0.02361111111111111,0.06805555555555555,0.0,0.0,0.0,0.0,0.0
0.06944444444444445,0.08541666666666667,0.0,0.0,0.0,0.0,0.0
0.08611111111111111,0.0006944444444444445,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.029861111111111113,0.027777777777777776,0.0,0.0,0.0,0.0,0.0
0.07847222222222222,0.25,0.0,0.0,0.0,0.0,0.0
0.11319444444444444,0.08680555555555555,0.0,0.0,0.0,0.0,0.0
0.12152777777777778,0.16944444444444445,0.0,0.0,0.0,0.0,0.0
