x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14
3838.795834958437,2.4942178183955863,0.015,0.151,0.019,1217.96,824.322,1433.635,0.036,0.0,0.018,0.142,50.638,1074.971
10750.61042823357,3.6893474823090924,0.027,0.132,0.018,812.511,696.125,1434.98,0.035,0.0,0.028,0.228,57.02,1684.714
18131.72839458728,8.997976821968702,0.041,0.132,0.016,598.373,599.094,1436.409,0.036,0.0,0.038,0.279,50.742,1715.07
26036.096492483553,11.941540916956203,0.048,0.145,0.016,526.334,574.406,1434.962,0.036,0.0,0.04,0.316,50.27,1775.996
35338.77079047726,15.109249456516526,0.059,0.147,0.015,495.749,498.527,1436.371,0.033,0.0,0.047,0.342,50.333,1794.327
44745.68121990125,20.18369690326258,0.06,0.148,0.015,452.581,480.712,1435.728,0.034,0.0,0.043,0.351,48.967,1856.229
53777.05744019119,22.68557489552242,0.055,0.162,0.013,476.088,426.238,1439.035,0.034,0.0,0.045,0.358,50.832,1890.577
62871.31432941265,28.137296112975193,0.052,0.165,0.013,470.636,422.665,1438.639,0.033,0.0,0.044,0.356,45.694,1896.371
73271.5147848264,32.46511931065191,0.037,0.159,0.013,579.75,382.778,1438.585,0.033,0.0,0.045,0.318,46.911,1950.195
