x1,x2,x3,x4,x5
209.82440286817638,152.01387215532702,134.65526946187083,0.0,0.0
209.82440286817638,152.01387215532702,134.65526946187083,0.0,0.0
209.82440286817638,152.01387215532702,134.65526946187083,0.0,0.0
209.82440286817638,152.01387215532702,134.65526946187083,0.0,0.0
209.82440286817638,152.01387215532702,134.65526946187083,0.0,0.0
209.82440286817638,152.01387215532702,134.65526946187083,0.0,0.0
209.82440286817638,152.01387215532702,134.65526946187083,0.0,0.0
209.82440286817638,152.01387215532702,134.65526946187083,0.0,0.0
209.82440286817638,152.01387215532702,134.65526946187083,0.0,0.0
209.82440286817638,152.01387215532702,134.65526946187083,0.0,0.0
209.82440286817638,152.01387215532702,134.65526946187083,0.0,0.0
209.82440286817638,152.01387215532702,134.65526946187083,0.0,0.0
209.82440286817638,152.01387215532702,134.65526946187083,0.0,0.0
209.82440286817638,152.01387215532702,134.65526946187083,0.0,0.0
209.82440286817638,152.01387215532702,134.65526946187083,0.0,0.0
209.82440286817638,152.01387215532702,134.65526946187083,0.0,0.0
209.82440286817638,152.01387215532702,134.65526946187083,0.0,0.0
209.82440286817638,152.01387215532702,134.65526946187083,0.0,0.0
209.82440286817638,152.01387215532702,134.65526946187083,0.0,0.0
209.82440286817638,152.01387215532702,134.65526946187083,0.0,0.0
209.82440286817638,152.01387215532702,134.65526946187083,0.0,0.0
209.82440286817638,152.01387215532702,134.65526946187083,0.0,0.0
209.82440286817638,152.01387215532702,134.65526946187083,0.0,0.0
209.82440286817638,152.01387215532702,134.65526946187083,0.0,0.0
209.82440286817638,152.01387215532702,134.65526946187083,0.0,0.0
209.82440286817638,152.01387215532702,134.65526946187083,0.0,0.0
209.82440286817638,152.01387215532702,134.65526946187083,0.0,0.0
209.82440286817638,152.01387215532702,134.65526946187083,0.0,0.0
209.82440286817638,152.01387215532702,134.65526946187083,0.0,0.0
209.82440286817638,152.01387215532702,134.65526946187083,0.0,0.0
209.82440286817638,152.01387215532702,134.65526946187083,0.0,0.0
209.82440286817638,152.01387215532702,134.65526946187083,0.0,0.0
209.82440286817638,152.01387215532702,134.65526946187083,0.0,0.0
209.82440286817638,152.01387215532702,134.65526946187083,0.0,0.0
209.82440286817638,152.01387215532702,134.65526946187083,0.0,0.0
209.82440286817638,152.01387215532702,134.65526946187083,0.0,0.0
209.82440286817638,152.01387215532702,134.65526946187083,0.0,0.0
209.82440286817638,152.01387215532702,134.65526946187083,0.0,0.0
209.82440286817638,152.01387215532702,134.65526946187083,0.0,0.0
209.82440286817638,152.01387215532702,134.65526946187083,0.0,0.0
209.82440286817638,152.01387215532702,134.65526946187083,0.0,0.0
209.82440286817638,152.01387215532702,134.65526946187083,0.0,0.0
209.82440286817638,152.01387215532702,134.65526946187083,0.0,0.0
209.82440286817638,152.01387215532702,134.65526946187083,0.0,0.0
209.82440286817638,152.01387215532702,134.65526946187083,0.0,0.0
209.82440286817638,152.01387215532702,134.65526946187083,0.0,0.0
209.82440286817638,152.01387215532702,134.65526946187083,0.0,0.0
209.82440286817638,152.01387215532702,134.65526946187083,0.0,0.0
209.82440286817638,152.01387215532702,134.65526946187083,0.0,0.0
209.82440286817638,152.01387215532702,134.65526946187083,0.0,0.0
209.82440286817638,152.01387215532702,134.65526946187083,0.0,0.0
209.82440286817638,152.01387215532702,134.65526946187083,0.0,0.0
209.82440286817638,152.01387215532702,134.65526946187083,0.0,0.0
209.82440286817638,152.01387215532702,134.65526946187083,0.0,0.0
209.82440286817638,152.01387215532702,134.65526946187083,0.0,0.0
209.82440286817638,152.01387215532702,134.65526946187083,0.0,0.0
209.82440286817638,152.01387215532702,134.65526946187083,0.0,0.0
209.82440286817638,152.01387215532702,134.65526946187083,0.0,0.0
209.82440286817638,152.01387215532702,134.65526946187083,0.0,0.0
209.82440286817638,152.01387215532702,134.65526946187083,0.0,0.0
128.14499981225305,119.18098723216539,71.30045758243166,0.0,0.0
128.14499981225305,119.18098723216539,71.30045758243166,0.0,0.0
128.14499981225305,119.18098723216539,71.30045758243166,0.0,0.0
128.14499981225305,119.18098723216539,71.30045758243166,0.0,0.0
128.14499981225305,119.18098723216539,71.30045758243166,0.0,0.0
128.14499981225305,119.18098723216539,71.30045758243166,0.0,0.0
128.14499981225305,119.18098723216539,71.30045758243166,0.0,0.0
128.14499981225305,119.18098723216539,71.30045758243166,0.0,0.0
128.14499981225305,119.18098723216539,71.30045758243166,0.0,0.0
128.14499981225305,119.18098723216539,71.30045758243166,0.0,0.0
128.14499981225305,119.18098723216539,71.30045758243166,0.0,0.0
128.14499981225305,119.18098723216539,71.30045758243166,0.0,0.0
128.14499981225305,119.18098723216539,71.30045758243166,0.0,0.0
128.14499981225305,119.18098723216539,71.30045758243166,0.0,0.0
128.14499981225305,119.18098723216539,71.30045758243166,0.0,0.0
128.14499981225305,119.18098723216539,71.30045758243166,0.0,0.0
128.14499981225305,119.18098723216539,71.30045758243166,0.0,0.0
128.14499981225305,119.18098723216539,71.30045758243166,0.0,0.0
128.14499981225305,119.18098723216539,71.30045758243166,0.0,0.0
128.14499981225305,119.18098723216539,71.30045758243166,0.0,0.0
128.14499981225305,119.18098723216539,71.30045758243166,0.0,0.0
128.14499981225305,119.18098723216539,71.30045758243166,0.0,0.0
128.14499981225305,119.18098723216539,71.30045758243166,0.0,0.0
128.14499981225305,119.18098723216539,71.30045758243166,0.0,0.0
128.14499981225305,119.18098723216539,71.30045758243166,0.0,0.0
128.14499981225305,119.18098723216539,71.30045758243166,0.0,0.0
128.14499981225305,119.18098723216539,71.30045758243166,0.0,0.0
128.14499981225305,119.18098723216539,71.30045758243166,0.0,0.0
128.14499981225305,119.18098723216539,71.30045758243166,0.0,0.0
128.14499981225305,119.18098723216539,71.30045758243166,0.0,0.0
128.14499981225305,119.18098723216539,71.30045758243166,0.0,0.0
128.14499981225305,119.18098723216539,71.30045758243166,0.0,0.0
128.14499981225305,119.18098723216539,71.30045758243166,0.0,0.0
128.14499981225305,119.18098723216539,71.30045758243166,0.0,0.0
128.14499981225305,119.18098723216539,71.30045758243166,0.0,0.0
128.14499981225305,119.18098723216539,71.30045758243166,0.0,0.0
128.14499981225305,119.18098723216539,71.30045758243166,0.0,0.0
128.14499981225305,119.18098723216539,71.30045758243166,0.0,0.0
128.14499981225305,119.18098723216539,71.30045758243166,0.0,0.0
128.14499981225305,119.18098723216539,71.30045758243166,0.0,0.0
128.14499981225305,119.18098723216539,71.30045758243166,0.0,0.0
128.14499981225305,119.18098723216539,71.30045758243166,0.0,0.0
128.14499981225305,119.18098723216539,71.30045758243166,0.0,0.0
128.14499981225305,119.18098723216539,71.30045758243166,0.0,0.0
128.14499981225305,119.18098723216539,71.30045758243166,0.0,0.0
128.14499981225305,119.18098723216539,71.30045758243166,0.0,0.0
128.14499981225305,119.18098723216539,71.30045758243166,0.0,0.0
128.14499981225305,119.18098723216539,71.30045758243166,0.0,0.0
128.14499981225305,119.18098723216539,71.30045758243166,0.0,0.0
128.14499981225305,119.18098723216539,71.30045758243166,0.0,0.0
128.14499981225305,119.18098723216539,71.30045758243166,0.0,0.0
128.14499981225305,119.18098723216539,71.30045758243166,0.0,0.0
128.14499981225305,119.18098723216539,71.30045758243166,0.0,0.0
128.14499981225305,119.18098723216539,71.30045758243166,0.0,0.0
128.14499981225305,119.18098723216539,71.30045758243166,0.0,0.0
128.14499981225305,119.18098723216539,71.30045758243166,0.0,0.0
128.14499981225305,119.18098723216539,71.30045758243166,0.0,0.0
128.14499981225305,119.18098723216539,71.30045758243166,0.0,0.0
128.14499981225305,119.18098723216539,71.30045758243166,0.0,0.0
128.14499981225305,119.18098723216539,71.30045758243166,0.0,0.0
9.734888079754215,0.0,0.0,0.0,0.0
9.734888079754215,0.0,0.0,0.0,0.0
9.734888079754215,0.0,0.0,0.0,0.0
9.734888079754215,0.0,0.0,0.0,0.0
9.734888079754215,0.0,0.0,0.0,0.0
9.734888079754215,0.0,0.0,0.0,0.0
9.734888079754215,0.0,0.0,0.0,0.0
9.734888079754215,0.0,0.0,0.0,0.0
9.734888079754215,0.0,0.0,0.0,0.0
9.734888079754215,0.0,0.0,0.0,0.0
9.734888079754215,0.0,0.0,0.0,0.0
9.734888079754215,0.0,0.0,0.0,0.0
9.734888079754215,0.0,0.0,0.0,0.0
9.734888079754215,0.0,0.0,0.0,0.0
9.734888079754215,0.0,0.0,0.0,0.0
9.734888079754215,0.0,0.0,0.0,0.0
9.734888079754215,0.0,0.0,0.0,0.0
9.734888079754215,0.0,0.0,0.0,0.0
9.734888079754215,0.0,0.0,0.0,0.0
9.734888079754215,0.0,0.0,0.0,0.0
9.734888079754215,0.0,0.0,0.0,0.0
9.734888079754215,0.0,0.0,0.0,0.0
9.734888079754215,0.0,0.0,0.0,0.0
9.734888079754215,0.0,0.0,0.0,0.0
9.734888079754215,0.0,0.0,0.0,0.0
9.734888079754215,0.0,0.0,0.0,0.0
9.734888079754215,0.0,0.0,0.0,0.0
9.734888079754215,0.0,0.0,0.0,0.0
9.734888079754215,0.0,0.0,0.0,0.0
9.734888079754215,0.0,0.0,0.0,0.0
9.734888079754215,0.0,0.0,0.0,0.0
9.734888079754215,0.0,0.0,0.0,0.0
9.734888079754215,0.0,0.0,0.0,0.0
9.734888079754215,0.0,0.0,0.0,0.0
9.734888079754215,0.0,0.0,0.0,0.0
9.734888079754215,0.0,0.0,0.0,0.0
9.734888079754215,0.0,0.0,0.0,0.0
9.734888079754215,0.0,0.0,0.0,0.0
9.734888079754215,0.0,0.0,0.0,0.0
9.734888079754215,0.0,0.0,0.0,0.0
9.734888079754215,0.0,0.0,0.0,0.0
9.734888079754215,0.0,0.0,0.0,0.0
9.734888079754215,0.0,0.0,0.0,0.0
9.734888079754215,0.0,0.0,0.0,0.0
9.734888079754215,0.0,0.0,0.0,0.0
9.734888079754215,0.0,0.0,0.0,0.0
9.734888079754215,0.0,0.0,0.0,0.0
9.734888079754215,0.0,0.0,0.0,0.0
9.734888079754215,0.0,0.0,0.0,0.0
9.734888079754215,0.0,0.0,0.0,0.0
9.734888079754215,0.0,0.0,0.0,0.0
9.734888079754215,0.0,0.0,0.0,0.0
9.734888079754215,0.0,0.0,0.0,0.0
9.734888079754215,0.0,0.0,0.0,0.0
9.734888079754215,0.0,0.0,0.0,0.0
9.734888079754215,0.0,0.0,0.0,0.0
9.734888079754215,0.0,0.0,0.0,0.0
9.734888079754215,0.0,0.0,0.0,0.0
9.734888079754215,0.0,0.0,0.0,0.0
9.734888079754215,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
