x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15
19497.996535887334,0.0,0.001,0.108,0.001,0.109,0.53,0.427,0.996,0.0,0.0,0.043,0.23,169.301,552.701
20680.226250072432,0.0,0.001,0.123,0.002,0.124,0.428,0.425,0.991,0.0,0.0,0.033,0.249,271.63,658.114
19836.951087480757,0.0,0.001,0.103,0.002,0.104,0.684,0.421,0.99,0.0,0.0,0.02,0.235,272.935,662.258
22978.95184528234,0.0,0.001,0.123,0.002,0.124,0.596,0.412,0.99,0.0,0.0,0.007,0.268,440.351,833.556
21650.075484332847,0.0,0.001,0.115,0.001,0.116,0.589,0.409,0.99,0.0,0.0,0.008,0.256,582.073,976.799
