x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50
0.0,0.0,0.4326388888888889,0.43819444444444444,0.0,0.42777777777777776,0.4263888888888889,0.0,0.42777777777777776,0.4326388888888889,0.4166666666666667,0.0,0.42569444444444443,0.0,0.4326388888888889,0.0,0.4326388888888889,0.0,0.0,0.40694444444444444,0.0,0.0,0.43680555555555556,0.40555555555555556,0.41388888888888886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.003472222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.004861111111111111,0.0,0.001388888888888889,0.0,0.0,0.0,0.003472222222222222,0.003472222222222222,0.0,0.0,0.007638888888888889,0.003472222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.011805555555555555,0.0,0.034722222222222224,0.0,0.0,0.011805555555555555,0.011805555555555555,0.011805555555555555,0.0,0.0,0.0,0.011805555555555555,0.011805555555555555,0.011805555555555555,0.0,0.011805555555555555,0.011805555555555555,0.0,0.0,0.011805555555555555,0.0,0.034722222222222224,0.011805555555555555,0.011805555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.011805555555555555,0.0,0.011805555555555555,0.011805555555555555,0.0,0.0,0.011805555555555555,0.0,0.0,0.0,0.011805555555555555,0.0,0.011805555555555555,0.0,0.011805555555555555,0.0,0.011805555555555555,0.011805555555555555,0.0,0.0,0.011805555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.005555555555555556,0.005555555555555556,0.005555555555555556,0.0,0.005555555555555556,0.0,0.005555555555555556,0.0,0.008333333333333333,0.005555555555555556,0.0020833333333333333,0.0,0.0,0.0,0.0,0.0,0.005555555555555556,0.0,0.005555555555555556,0.005555555555555556,0.005555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.025694444444444443,0.03125,0.03263888888888889,0.0,0.0,0.025694444444444443,0.0,0.025694444444444443,0.0,0.0,0.0,0.0,0.025694444444444443,0.025694444444444443,0.025694444444444443,0.0,0.0,0.025694444444444443,0.025694444444444443,0.025694444444444443,0.025694444444444443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.003472222222222222,0.0,0.0,0.0,0.0,0.0,0.0020833333333333333,0.0,0.0,0.002777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0020833333333333333,0.0,0.0,0.0,0.0,0.0020833333333333333,0.0020833333333333333,0.0020833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
