x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
191.732179862002,196.31963195576282,184.23655076720613,194.43931628758216,137.0664367697247,0.0,0.0,0.0,0.0,0.0
191.732179862002,196.31963195576282,184.23655076720613,194.43931628758216,137.0664367697247,0.0,0.0,0.0,0.0,0.0
191.732179862002,196.31963195576282,184.23655076720613,194.43931628758216,137.0664367697247,0.0,0.0,0.0,0.0,0.0
191.732179862002,196.31963195576282,184.23655076720613,194.43931628758216,137.0664367697247,0.0,0.0,0.0,0.0,0.0
191.732179862002,196.31963195576282,184.23655076720613,194.43931628758216,137.0664367697247,0.0,0.0,0.0,0.0,0.0
191.732179862002,196.31963195576282,184.23655076720613,194.43931628758216,137.0664367697247,0.0,0.0,0.0,0.0,0.0
191.732179862002,196.31963195576282,184.23655076720613,194.43931628758216,137.0664367697247,0.0,0.0,0.0,0.0,0.0
191.732179862002,196.31963195576282,184.23655076720613,194.43931628758216,137.0664367697247,0.0,0.0,0.0,0.0,0.0
191.732179862002,196.31963195576282,184.23655076720613,194.43931628758216,137.0664367697247,0.0,0.0,0.0,0.0,0.0
191.732179862002,196.31963195576282,184.23655076720613,194.43931628758216,137.0664367697247,0.0,0.0,0.0,0.0,0.0
191.732179862002,196.31963195576282,184.23655076720613,194.43931628758216,137.0664367697247,0.0,0.0,0.0,0.0,0.0
191.732179862002,196.31963195576282,184.23655076720613,194.43931628758216,137.0664367697247,0.0,0.0,0.0,0.0,0.0
191.732179862002,196.31963195576282,184.23655076720613,194.43931628758216,137.0664367697247,0.0,0.0,0.0,0.0,0.0
191.732179862002,196.31963195576282,184.23655076720613,194.43931628758216,137.0664367697247,0.0,0.0,0.0,0.0,0.0
191.732179862002,196.31963195576282,184.23655076720613,194.43931628758216,137.0664367697247,0.0,0.0,0.0,0.0,0.0
191.732179862002,196.31963195576282,184.23655076720613,194.43931628758216,137.0664367697247,0.0,0.0,0.0,0.0,0.0
191.732179862002,196.31963195576282,184.23655076720613,194.43931628758216,137.0664367697247,0.0,0.0,0.0,0.0,0.0
191.732179862002,196.31963195576282,184.23655076720613,194.43931628758216,137.0664367697247,0.0,0.0,0.0,0.0,0.0
191.732179862002,196.31963195576282,184.23655076720613,194.43931628758216,137.0664367697247,0.0,0.0,0.0,0.0,0.0
191.732179862002,196.31963195576282,184.23655076720613,194.43931628758216,137.0664367697247,0.0,0.0,0.0,0.0,0.0
191.732179862002,196.31963195576282,184.23655076720613,194.43931628758216,137.0664367697247,0.0,0.0,0.0,0.0,0.0
191.732179862002,196.31963195576282,184.23655076720613,194.43931628758216,137.0664367697247,0.0,0.0,0.0,0.0,0.0
191.732179862002,196.31963195576282,184.23655076720613,194.43931628758216,137.0664367697247,0.0,0.0,0.0,0.0,0.0
191.732179862002,196.31963195576282,184.23655076720613,194.43931628758216,137.0664367697247,0.0,0.0,0.0,0.0,0.0
191.732179862002,196.31963195576282,184.23655076720613,194.43931628758216,137.0664367697247,0.0,0.0,0.0,0.0,0.0
191.732179862002,196.31963195576282,184.23655076720613,194.43931628758216,137.0664367697247,0.0,0.0,0.0,0.0,0.0
