x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
0.0,0.0,0.0,0.0,0.0,0.0,0.6298016912251543,0.6734805919699342,0.6984589907724671,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.6298016912251543,0.6734805919699342,0.6984589907724671,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.6298016912251543,0.6734805919699342,0.6984589907724671,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.6298016912251543,0.6734805919699342,0.6984589907724671,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.6298016912251543,0.6734805919699342,0.6984589907724671,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.6298016912251543,0.6734805919699342,0.6984589907724671,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.6298016912251543,0.6734805919699342,0.6984589907724671,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.6298016912251543,0.6734805919699342,0.6984589907724671,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.6298016912251543,0.6734805919699342,0.6984589907724671,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.6298016912251543,0.6734805919699342,0.6984589907724671,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.6298016912251543,0.6734805919699342,0.6984589907724671,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.6298016912251543,0.6734805919699342,0.6984589907724671,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.6298016912251543,0.6734805919699342,0.6984589907724671,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.6298016912251543,0.6734805919699342,0.6984589907724671,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.6298016912251543,0.6734805919699342,0.6984589907724671,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.6298016912251543,0.6734805919699342,0.6984589907724671,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.6298016912251543,0.6734805919699342,0.6984589907724671,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.6298016912251543,0.6734805919699342,0.6984589907724671,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.6298016912251543,0.6734805919699342,0.6984589907724671,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.6298016912251543,0.6734805919699342,0.6984589907724671,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.6298016912251543,0.6734805919699342,0.6984589907724671,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.6298016912251543,0.6734805919699342,0.6984589907724671,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.6298016912251543,0.6734805919699342,0.6984589907724671,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.6298016912251543,0.6734805919699342,0.6984589907724671,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.6298016912251543,0.6734805919699342,0.6984589907724671,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.6298016912251543,0.6734805919699342,0.6984589907724671,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.6298016912251543,0.6734805919699342,0.6984589907724671,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.6298016912251543,0.6734805919699342,0.6984589907724671,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.6298016912251543,0.6734805919699342,0.6984589907724671,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.6298016912251543,0.6734805919699342,0.6984589907724671,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.6298016912251543,0.6734805919699342,0.6984589907724671,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.6298016912251543,0.6734805919699342,0.6984589907724671,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.6298016912251543,0.6734805919699342,0.6984589907724671,0.0
