x1,x2,x3,x4
0.0,0.43472222222222223,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.011805555555555555,0.0,0.0
0.0,0.0,0.0,0.0
0.0020833333333333333,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.004166666666666667,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.010416666666666666,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.006944444444444444,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.007638888888888889,0.0,0.0
0.0,0.05,0.0,0.0
0.0,0.008333333333333333,0.0,0.0
0.001388888888888889,0.004861111111111111,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.002777777777777778,0.0,0.0
0.0,0.010416666666666666,0.0,0.0
0.015277777777777777,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.07569444444444444,0.0,0.0
0.0,0.0,0.0,0.0
0.06111111111111111,0.1375,0.0,0.0
0.0,0.01597222222222222,0.0,0.0
0.0,0.025,0.0,0.0
0.0,0.010416666666666666,0.0,0.0
0.0,0.0,0.0,0.0
0.04791666666666667,0.04861111111111111,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.011805555555555555,0.0,0.0
0.0006944444444444445,0.018055555555555554,0.0,0.0
0.0,0.04236111111111111,0.0,0.0
0.0,0.007638888888888889,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.043055555555555555,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.013888888888888888,0.0,0.0
0.0,0.0,0.0,0.0
0.029861111111111113,0.05416666666666667,0.0,0.0
0.0,0.0,0.0,0.0
0.050694444444444445,0.10486111111111111,0.0,0.0
0.0,0.05347222222222222,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.024305555555555556,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0006944444444444445,0.0,0.0
0.0,0.0,0.0,0.0
0.0020833333333333333,0.12430555555555556,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.007638888888888889,0.0,0.0
0.0,0.0,0.0,0.0
0.002777777777777778,0.03680555555555556,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.03611111111111111,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.11875,0.0,0.0,0.0
