x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20
563.4046783584159,531.6735746268124,567.2271506075485,544.2236135466821,588.1049867094099,383.6144538058677,377.7289514645155,429.46885841636333,377.6460693940535,548.8676164956319,317.4884595203521,301.3229852035515,300.1736919186489,298.3703577915973,366.88440399271184,317.4884595203521,301.3229852035515,300.1736919186489,298.3703577915973,366.88440399271184
563.4046783584159,531.6735746268124,567.2271506075485,544.2236135466821,588.1049867094099,383.6144538058677,377.7289514645155,429.46885841636333,377.6460693940535,548.8676164956319,317.4884595203521,301.3229852035515,300.1736919186489,298.3703577915973,366.88440399271184,317.4884595203521,301.3229852035515,300.1736919186489,298.3703577915973,366.88440399271184
563.4046783584159,531.6735746268124,567.2271506075485,544.2236135466821,588.1049867094099,383.6144538058677,377.7289514645155,429.46885841636333,377.6460693940535,548.8676164956319,317.4884595203521,301.3229852035515,300.1736919186489,298.3703577915973,366.88440399271184,317.4884595203521,301.3229852035515,300.1736919186489,298.3703577915973,366.88440399271184
563.4046783584159,531.6735746268124,567.2271506075485,544.2236135466821,588.1049867094099,383.6144538058677,377.7289514645155,429.46885841636333,377.6460693940535,548.8676164956319,317.4884595203521,301.3229852035515,300.1736919186489,298.3703577915973,366.88440399271184,317.4884595203521,301.3229852035515,300.1736919186489,298.3703577915973,366.88440399271184
563.4046783584159,531.6735746268124,567.2271506075485,544.2236135466821,588.1049867094099,383.6144538058677,377.7289514645155,429.46885841636333,377.6460693940535,548.8676164956319,317.4884595203521,301.3229852035515,300.1736919186489,298.3703577915973,366.88440399271184,317.4884595203521,301.3229852035515,300.1736919186489,298.3703577915973,366.88440399271184
563.4046783584159,531.6735746268124,567.2271506075485,544.2236135466821,588.1049867094099,383.6144538058677,377.7289514645155,429.46885841636333,377.6460693940535,548.8676164956319,317.4884595203521,301.3229852035515,300.1736919186489,298.3703577915973,366.88440399271184,317.4884595203521,301.3229852035515,300.1736919186489,298.3703577915973,366.88440399271184
563.4046783584159,531.6735746268124,567.2271506075485,544.2236135466821,588.1049867094099,383.6144538058677,377.7289514645155,429.46885841636333,377.6460693940535,548.8676164956319,317.4884595203521,301.3229852035515,300.1736919186489,298.3703577915973,366.88440399271184,317.4884595203521,301.3229852035515,300.1736919186489,298.3703577915973,366.88440399271184
563.4046783584159,531.6735746268124,567.2271506075485,544.2236135466821,588.1049867094099,383.6144538058677,377.7289514645155,429.46885841636333,377.6460693940535,548.8676164956319,317.4884595203521,301.3229852035515,300.1736919186489,298.3703577915973,366.88440399271184,317.4884595203521,301.3229852035515,300.1736919186489,298.3703577915973,366.88440399271184
563.4046783584159,531.6735746268124,567.2271506075485,544.2236135466821,588.1049867094099,383.6144538058677,377.7289514645155,429.46885841636333,377.6460693940535,548.8676164956319,317.4884595203521,301.3229852035515,300.1736919186489,298.3703577915973,366.88440399271184,317.4884595203521,301.3229852035515,300.1736919186489,298.3703577915973,366.88440399271184
563.4046783584159,531.6735746268124,567.2271506075485,544.2236135466821,588.1049867094099,383.6144538058677,377.7289514645155,429.46885841636333,377.6460693940535,548.8676164956319,317.4884595203521,301.3229852035515,300.1736919186489,298.3703577915973,366.88440399271184,317.4884595203521,301.3229852035515,300.1736919186489,298.3703577915973,366.88440399271184
563.4046783584159,531.6735746268124,567.2271506075485,544.2236135466821,588.1049867094099,383.6144538058677,377.7289514645155,429.46885841636333,377.6460693940535,548.8676164956319,317.4884595203521,301.3229852035515,300.1736919186489,298.3703577915973,366.88440399271184,317.4884595203521,301.3229852035515,300.1736919186489,298.3703577915973,366.88440399271184
563.4046783584159,531.6735746268124,567.2271506075485,544.2236135466821,588.1049867094099,383.6144538058677,377.7289514645155,429.46885841636333,377.6460693940535,548.8676164956319,317.4884595203521,301.3229852035515,300.1736919186489,298.3703577915973,366.88440399271184,317.4884595203521,301.3229852035515,300.1736919186489,298.3703577915973,366.88440399271184
563.4046783584159,531.6735746268124,567.2271506075485,544.2236135466821,588.1049867094099,383.6144538058677,377.7289514645155,429.46885841636333,377.6460693940535,548.8676164956319,317.4884595203521,301.3229852035515,300.1736919186489,298.3703577915973,366.88440399271184,317.4884595203521,301.3229852035515,300.1736919186489,298.3703577915973,366.88440399271184
563.4046783584159,531.6735746268124,567.2271506075485,544.2236135466821,588.1049867094099,383.6144538058677,377.7289514645155,429.46885841636333,377.6460693940535,548.8676164956319,317.4884595203521,301.3229852035515,300.1736919186489,298.3703577915973,366.88440399271184,317.4884595203521,301.3229852035515,300.1736919186489,298.3703577915973,366.88440399271184
563.4046783584159,531.6735746268124,567.2271506075485,544.2236135466821,588.1049867094099,383.6144538058677,377.7289514645155,429.46885841636333,377.6460693940535,548.8676164956319,317.4884595203521,301.3229852035515,300.1736919186489,298.3703577915973,366.88440399271184,317.4884595203521,301.3229852035515,300.1736919186489,298.3703577915973,366.88440399271184
563.4046783584159,531.6735746268124,567.2271506075485,544.2236135466821,588.1049867094099,383.6144538058677,377.7289514645155,429.46885841636333,377.6460693940535,548.8676164956319,317.4884595203521,301.3229852035515,300.1736919186489,298.3703577915973,366.88440399271184,317.4884595203521,301.3229852035515,300.1736919186489,298.3703577915973,366.88440399271184
563.4046783584159,531.6735746268124,567.2271506075485,544.2236135466821,588.1049867094099,383.6144538058677,377.7289514645155,429.46885841636333,377.6460693940535,548.8676164956319,317.4884595203521,301.3229852035515,300.1736919186489,298.3703577915973,366.88440399271184,317.4884595203521,301.3229852035515,300.1736919186489,298.3703577915973,366.88440399271184
563.4046783584159,531.6735746268124,567.2271506075485,544.2236135466821,588.1049867094099,383.6144538058677,377.7289514645155,429.46885841636333,377.6460693940535,548.8676164956319,317.4884595203521,301.3229852035515,300.1736919186489,298.3703577915973,366.88440399271184,317.4884595203521,301.3229852035515,300.1736919186489,298.3703577915973,366.88440399271184
563.4046783584159,531.6735746268124,567.2271506075485,544.2236135466821,588.1049867094099,383.6144538058677,377.7289514645155,429.46885841636333,377.6460693940535,548.8676164956319,317.4884595203521,301.3229852035515,300.1736919186489,298.3703577915973,366.88440399271184,317.4884595203521,301.3229852035515,300.1736919186489,298.3703577915973,366.88440399271184
563.4046783584159,531.6735746268124,567.2271506075485,544.2236135466821,588.1049867094099,383.6144538058677,377.7289514645155,429.46885841636333,377.6460693940535,548.8676164956319,317.4884595203521,301.3229852035515,300.1736919186489,298.3703577915973,366.88440399271184,317.4884595203521,301.3229852035515,300.1736919186489,298.3703577915973,366.88440399271184
563.4046783584159,531.6735746268124,567.2271506075485,544.2236135466821,588.1049867094099,383.6144538058677,377.7289514645155,429.46885841636333,377.6460693940535,548.8676164956319,317.4884595203521,301.3229852035515,300.1736919186489,298.3703577915973,366.88440399271184,317.4884595203521,301.3229852035515,300.1736919186489,298.3703577915973,366.88440399271184
563.4046783584159,531.6735746268124,567.2271506075485,544.2236135466821,588.1049867094099,383.6144538058677,377.7289514645155,429.46885841636333,377.6460693940535,548.8676164956319,317.4884595203521,301.3229852035515,300.1736919186489,298.3703577915973,366.88440399271184,317.4884595203521,301.3229852035515,300.1736919186489,298.3703577915973,366.88440399271184
563.4046783584159,531.6735746268124,567.2271506075485,544.2236135466821,588.1049867094099,383.6144538058677,377.7289514645155,429.46885841636333,377.6460693940535,548.8676164956319,317.4884595203521,301.3229852035515,300.1736919186489,298.3703577915973,366.88440399271184,317.4884595203521,301.3229852035515,300.1736919186489,298.3703577915973,366.88440399271184
563.4046783584159,531.6735746268124,567.2271506075485,544.2236135466821,588.1049867094099,383.6144538058677,377.7289514645155,429.46885841636333,377.6460693940535,548.8676164956319,317.4884595203521,301.3229852035515,300.1736919186489,298.3703577915973,366.88440399271184,317.4884595203521,301.3229852035515,300.1736919186489,298.3703577915973,366.88440399271184
563.4046783584159,531.6735746268124,567.2271506075485,544.2236135466821,588.1049867094099,383.6144538058677,377.7289514645155,429.46885841636333,377.6460693940535,548.8676164956319,317.4884595203521,301.3229852035515,300.1736919186489,298.3703577915973,366.88440399271184,317.4884595203521,301.3229852035515,300.1736919186489,298.3703577915973,366.88440399271184
563.4046783584159,531.6735746268124,567.2271506075485,544.2236135466821,588.1049867094099,383.6144538058677,377.7289514645155,429.46885841636333,377.6460693940535,548.8676164956319,317.4884595203521,301.3229852035515,300.1736919186489,298.3703577915973,366.88440399271184,317.4884595203521,301.3229852035515,300.1736919186489,298.3703577915973,366.88440399271184
563.4046783584159,531.6735746268124,567.2271506075485,544.2236135466821,588.1049867094099,383.6144538058677,377.7289514645155,429.46885841636333,377.6460693940535,548.8676164956319,317.4884595203521,301.3229852035515,300.1736919186489,298.3703577915973,366.88440399271184,317.4884595203521,301.3229852035515,300.1736919186489,298.3703577915973,366.88440399271184
563.4046783584159,531.6735746268124,567.2271506075485,544.2236135466821,588.1049867094099,383.6144538058677,377.7289514645155,429.46885841636333,377.6460693940535,548.8676164956319,317.4884595203521,301.3229852035515,300.1736919186489,298.3703577915973,366.88440399271184,317.4884595203521,301.3229852035515,300.1736919186489,298.3703577915973,366.88440399271184
563.4046783584159,531.6735746268124,567.2271506075485,544.2236135466821,588.1049867094099,383.6144538058677,377.7289514645155,429.46885841636333,377.6460693940535,548.8676164956319,317.4884595203521,301.3229852035515,300.1736919186489,298.3703577915973,366.88440399271184,317.4884595203521,301.3229852035515,300.1736919186489,298.3703577915973,366.88440399271184
563.4046783584159,531.6735746268124,567.2271506075485,544.2236135466821,588.1049867094099,383.6144538058677,377.7289514645155,429.46885841636333,377.6460693940535,548.8676164956319,317.4884595203521,301.3229852035515,300.1736919186489,298.3703577915973,366.88440399271184,317.4884595203521,301.3229852035515,300.1736919186489,298.3703577915973,366.88440399271184
563.4046783584159,531.6735746268124,567.2271506075485,544.2236135466821,588.1049867094099,383.6144538058677,377.7289514645155,429.46885841636333,377.6460693940535,548.8676164956319,317.4884595203521,301.3229852035515,300.1736919186489,298.3703577915973,366.88440399271184,317.4884595203521,301.3229852035515,300.1736919186489,298.3703577915973,366.88440399271184
563.4046783584159,531.6735746268124,567.2271506075485,544.2236135466821,588.1049867094099,383.6144538058677,377.7289514645155,429.46885841636333,377.6460693940535,548.8676164956319,317.4884595203521,301.3229852035515,300.1736919186489,298.3703577915973,366.88440399271184,317.4884595203521,301.3229852035515,300.1736919186489,298.3703577915973,366.88440399271184
563.4046783584159,531.6735746268124,567.2271506075485,544.2236135466821,588.1049867094099,383.6144538058677,377.7289514645155,429.46885841636333,377.6460693940535,548.8676164956319,317.4884595203521,301.3229852035515,300.1736919186489,298.3703577915973,366.88440399271184,317.4884595203521,301.3229852035515,300.1736919186489,298.3703577915973,366.88440399271184
563.4046783584159,531.6735746268124,567.2271506075485,544.2236135466821,588.1049867094099,383.6144538058677,377.7289514645155,429.46885841636333,377.6460693940535,548.8676164956319,317.4884595203521,301.3229852035515,300.1736919186489,298.3703577915973,366.88440399271184,317.4884595203521,301.3229852035515,300.1736919186489,298.3703577915973,366.88440399271184
