x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14
4004.7779725586,4.055699153874088,0.015,0.167,0.02,1216.852,839.492,1433.48,0.036,0.0,0.033,0.145,52.273,6382.052
11477.731539326405,4.5322473002092725,0.029,0.139,0.018,726.9,706.057,1434.691,0.036,0.0,0.04,0.227,50.856,1395.41
20012.789905131027,10.771926295897071,0.047,0.144,0.016,562.581,570.662,1436.666,0.036,0.0,0.037,0.292,45.678,1464.199
28485.525339262877,14.200292609470235,0.06,0.153,0.02,446.884,554.742,1432.317,0.036,0.0,0.042,0.326,54.011,1614.116
38169.069954706065,16.991083202180846,0.076,0.15,0.017,417.981,491.028,1434.276,0.035,0.0,0.044,0.351,48.31,1669.621
48629.77238619025,23.419727781660495,0.075,0.156,0.014,409.075,461.878,1436.535,0.035,0.0,0.041,0.363,49.974,1725.465
57750.584133859666,27.738401206592663,0.067,0.166,0.013,433.798,420.64,1439.005,0.035,0.0,0.044,0.367,56.112,1812.746
67583.54394217991,33.587290146025396,0.063,0.172,0.013,439.884,417.356,1439.047,0.035,0.0,0.046,0.364,59.991,1964.786
78952.3622939972,37.88348586337006,0.047,0.171,0.013,514.362,375.739,1438.654,0.035,0.0,0.045,0.326,60.758,2021.172
