x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15
77.97203378477172,0.00027016404817627366,0.001,0.003,0.001,0.003,0.992,0.661,1.0,0.002,0.0,0.0,0.019,177.806,966.322
43.90975293795878,1.7248078879239815e-5,0.0,0.0,0.0,0.001,1.0,0.941,0.999,0.003,0.0,0.0,0.01,292.513,2212.739
