x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15
63601.036447965,0.0,0.016,0.103,0.003,0.117,0.212,0.467,0.985,0.0,0.0,0.007,0.258,242.492,625.531
63897.349212266,0.0,0.014,0.104,0.004,0.117,0.23,0.46,0.986,0.0,0.0,0.015,0.261,288.783,679.679
56437.00360555428,0.0,0.01,0.093,0.001,0.103,0.16,0.473,0.986,0.0,0.0,0.028,0.229,444.893,840.254
62264.68037390066,0.0,0.014,0.1,0.003,0.113,0.221,0.468,0.986,0.0,0.0,0.013,0.254,701.44,1106.633
