x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
41.41893863327088,34.90154524601886,36.43359689105815,41.0846425937643,45.16763989449613,21.930428048775443,12.871211069118065,12.694070568090453,12.880259984418533,28.16858843045323
41.41893863327088,34.90154524601886,36.43359689105815,41.0846425937643,45.16763989449613,21.930428048775443,12.871211069118065,12.694070568090453,12.880259984418533,28.16858843045323
41.41893863327088,34.90154524601886,36.43359689105815,41.0846425937643,45.16763989449613,21.930428048775443,12.871211069118065,12.694070568090453,12.880259984418533,28.16858843045323
41.41893863327088,34.90154524601886,36.43359689105815,41.0846425937643,45.16763989449613,21.930428048775443,12.871211069118065,12.694070568090453,12.880259984418533,28.16858843045323
41.41893863327088,34.90154524601886,36.43359689105815,41.0846425937643,45.16763989449613,21.930428048775443,12.871211069118065,12.694070568090453,12.880259984418533,28.16858843045323
41.41893863327088,34.90154524601886,36.43359689105815,41.0846425937643,45.16763989449613,21.930428048775443,12.871211069118065,12.694070568090453,12.880259984418533,28.16858843045323
41.41893863327088,34.90154524601886,36.43359689105815,41.0846425937643,45.16763989449613,21.930428048775443,12.871211069118065,12.694070568090453,12.880259984418533,28.16858843045323
41.41893863327088,34.90154524601886,36.43359689105815,41.0846425937643,45.16763989449613,21.930428048775443,12.871211069118065,12.694070568090453,12.880259984418533,28.16858843045323
41.41893863327088,34.90154524601886,36.43359689105815,41.0846425937643,45.16763989449613,21.930428048775443,12.871211069118065,12.694070568090453,12.880259984418533,28.16858843045323
41.41893863327088,34.90154524601886,36.43359689105815,41.0846425937643,45.16763989449613,21.930428048775443,12.871211069118065,12.694070568090453,12.880259984418533,28.16858843045323
41.41893863327088,34.90154524601886,36.43359689105815,41.0846425937643,45.16763989449613,21.930428048775443,12.871211069118065,12.694070568090453,12.880259984418533,28.16858843045323
41.41893863327088,34.90154524601886,36.43359689105815,41.0846425937643,45.16763989449613,21.930428048775443,12.871211069118065,12.694070568090453,12.880259984418533,28.16858843045323
41.41893863327088,34.90154524601886,36.43359689105815,41.0846425937643,45.16763989449613,21.930428048775443,12.871211069118065,12.694070568090453,12.880259984418533,28.16858843045323
41.41893863327088,34.90154524601886,36.43359689105815,41.0846425937643,45.16763989449613,21.930428048775443,12.871211069118065,12.694070568090453,12.880259984418533,28.16858843045323
41.41893863327088,34.90154524601886,36.43359689105815,41.0846425937643,45.16763989449613,21.930428048775443,12.871211069118065,12.694070568090453,12.880259984418533,28.16858843045323
41.41893863327088,34.90154524601886,36.43359689105815,41.0846425937643,45.16763989449613,21.930428048775443,12.871211069118065,12.694070568090453,12.880259984418533,28.16858843045323
41.41893863327088,34.90154524601886,36.43359689105815,41.0846425937643,45.16763989449613,21.930428048775443,12.871211069118065,12.694070568090453,12.880259984418533,28.16858843045323
41.41893863327088,34.90154524601886,36.43359689105815,41.0846425937643,45.16763989449613,21.930428048775443,12.871211069118065,12.694070568090453,12.880259984418533,28.16858843045323
41.41893863327088,34.90154524601886,36.43359689105815,41.0846425937643,45.16763989449613,21.930428048775443,12.871211069118065,12.694070568090453,12.880259984418533,28.16858843045323
41.41893863327088,34.90154524601886,36.43359689105815,41.0846425937643,45.16763989449613,21.930428048775443,12.871211069118065,12.694070568090453,12.880259984418533,28.16858843045323
41.41893863327088,34.90154524601886,36.43359689105815,41.0846425937643,45.16763989449613,21.930428048775443,12.871211069118065,12.694070568090453,12.880259984418533,28.16858843045323
41.41893863327088,34.90154524601886,36.43359689105815,41.0846425937643,45.16763989449613,21.930428048775443,12.871211069118065,12.694070568090453,12.880259984418533,28.16858843045323
41.41893863327088,34.90154524601886,36.43359689105815,41.0846425937643,45.16763989449613,21.930428048775443,12.871211069118065,12.694070568090453,12.880259984418533,28.16858843045323
