x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
0.17152777777777778,0.12777777777777777,0.024305555555555556,0.05486111111111111,0.0,0.10694444444444444,0.07361111111111111,0.00625,0.0,0.011111111111111112,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.11458333333333333,0.10277777777777777,0.06527777777777778,0.09166666666666666,0.2048611111111111,0.019444444444444445,0.46458333333333335,0.06597222222222222,0.05625,0.1909722222222222,0.12708333333333333
0.052083333333333336,0.0,0.16875,0.08333333333333333,0.025,0.2673611111111111,0.36875,0.18194444444444444,0.17847222222222223,0.1625,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.08402777777777778,0.25069444444444444,0.05138888888888889,0.0,0.27361111111111114,0.14722222222222223,0.08541666666666667,0.03888888888888889,0.07152777777777777,0.001388888888888889,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1076388888888889,0.1375,0.14166666666666666,0.003472222222222222,0.12986111111111112,0.1284722222222222,0.24166666666666667,0.0798611111111111,0.17708333333333334,0.02847222222222222,0.02361111111111111
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.09375,0.43194444444444446,0.1,0.017361111111111112,0.07291666666666667,0.09722222222222222,0.2048611111111111,0.19791666666666666,0.09027777777777778,0.2673611111111111,0.005555555555555556
0.05555555555555555,0.24791666666666667,0.05555555555555555,0.08680555555555555,0.23333333333333334,0.03611111111111111,0.07013888888888889,0.0875,0.19930555555555557,0.07013888888888889,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.04652777777777778,0.0,0.21666666666666667,0.21944444444444444,0.1,0.10277777777777777,0.0,0.16180555555555556,0.14097222222222222,0.02638888888888889,0.020833333333333332
0.06041666666666667,0.08888888888888889,0.20972222222222223,0.049305555555555554,0.09236111111111112,0.0006944444444444445,0.10486111111111111,0.22013888888888888,0.00625,0.0,0.04583333333333333
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.05555555555555555,0.19375,0.05694444444444444,0.14930555555555555,0.13680555555555557,0.09375,0.12569444444444444,0.29444444444444445,0.07847222222222222,0.1527777777777778,0.034722222222222224
0.2263888888888889,0.013194444444444444,0.11041666666666666,0.0006944444444444445,0.09930555555555555,0.10416666666666667,0.043055555555555555,0.09305555555555556,0.04583333333333333,0.08472222222222223,0.009027777777777777
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.03333333333333333,0.0,0.09097222222222222,0.1625,0.12152777777777778,0.25763888888888886,0.0,0.07152777777777777,0.0875,0.024305555555555556,0.025
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.03888888888888889,0.08680555555555555,0.2902777777777778,0.0,0.18680555555555556,0.3229166666666667,0.08402777777777778,0.0020833333333333333,0.17916666666666667,0.12708333333333333,0.00625
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0763888888888889,0.46805555555555556,0.14305555555555555,0.08263888888888889,0.18333333333333332,0.15625,0.015277777777777777,0.2375,0.2263888888888889,0.20347222222222222,0.029861111111111113
0.11319444444444444,0.06041666666666667,0.11319444444444444,0.010416666666666666,0.1125,0.07708333333333334,0.06458333333333334,0.0,0.22708333333333333,0.07083333333333333,0.03263888888888889
0.18611111111111112,0.22847222222222222,0.2652777777777778,0.16597222222222222,0.26319444444444445,0.19652777777777777,0.19444444444444445,0.027777777777777776,0.18125,0.17847222222222223,0.035416666666666666
0.03680555555555556,0.1375,0.03194444444444444,0.03819444444444445,0.03263888888888889,0.08888888888888889,0.10902777777777778,0.18055555555555555,0.2375,0.20416666666666666,0.0006944444444444445
0.025694444444444443,0.5763888888888888,0.24583333333333332,0.06944444444444445,0.42083333333333334,0.28958333333333336,0.15416666666666667,0.17569444444444443,0.022916666666666665,0.09305555555555556,0.013888888888888888
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.020833333333333332,0.38263888888888886,0.09375,0.10625,0.23333333333333334,0.13333333333333333,0.0875,0.08680555555555555,0.09444444444444444,0.33819444444444446,0.0020833333333333333
0.027777777777777776,0.2708333333333333,0.16458333333333333,0.0,0.07430555555555556,0.017361111111111112,0.03125,0.04652777777777778,0.022222222222222223,0.09930555555555555,0.001388888888888889
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.13819444444444445,0.09097222222222222,0.0763888888888889,0.06180555555555556,0.3659722222222222,0.5034722222222222,0.009722222222222222,0.04791666666666667,0.20069444444444445,0.30694444444444446,0.024305555555555556
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.09861111111111111,0.04861111111111111,0.05138888888888889,0.16527777777777777,0.12083333333333333,0.08958333333333333,0.03819444444444445,0.06527777777777778,0.24930555555555556,0.05486111111111111,0.0
0.26319444444444445,0.18333333333333332,0.12638888888888888,0.03263888888888889,0.1284722222222222,0.20277777777777778,0.5013888888888889,0.011111111111111112,0.3486111111111111,0.13958333333333334,0.10069444444444445
0.22083333333333333,0.4444444444444444,0.5215277777777778,0.0375,0.39444444444444443,0.08611111111111111,0.4652777777777778,0.24722222222222223,0.58125,0.12222222222222222,0.22569444444444445
0.3472222222222222,0.11527777777777778,0.08611111111111111,0.11388888888888889,0.525,0.06319444444444444,0.25833333333333336,0.2298611111111111,0.41041666666666665,0.2222222222222222,0.11944444444444445
0.23333333333333334,0.5236111111111111,0.01597222222222222,0.0,0.175,0.40069444444444446,0.23194444444444445,0.07708333333333334,0.10625,0.010416666666666666,0.013888888888888888
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.17291666666666666,0.4861111111111111,0.11736111111111111,0.3645833333333333,0.09722222222222222,0.5493055555555556,0.1986111111111111,0.034722222222222224,0.5416666666666666,0.3236111111111111,0.25416666666666665
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3375,0.2326388888888889,0.1840277777777778,0.15208333333333332,0.5340277777777778,0.23958333333333334,0.34930555555555554,0.28194444444444444,0.4076388888888889,0.4048611111111111,0.09305555555555556
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.43333333333333335,0.29444444444444445,0.20902777777777778,0.09722222222222222,0.6986111111111111,0.28125,0.1638888888888889,0.13402777777777777,0.1284722222222222,0.45902777777777776,0.03958333333333333
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.12638888888888888,0.16597222222222222,0.06319444444444444,0.21388888888888888,0.24166666666666667,0.2916666666666667,0.3284722222222222,0.24930555555555556,0.14097222222222222,0.11041666666666666,0.14305555555555555
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1388888888888889,0.14097222222222222,0.18333333333333332,0.19166666666666668,0.2833333333333333,0.37083333333333335,0.1736111111111111,0.15486111111111112,0.1361111111111111,0.10138888888888889,0.13472222222222222
0.16875,0.36319444444444443,0.05763888888888889,0.08611111111111111,0.38958333333333334,0.12638888888888888,0.22291666666666668,0.03333333333333333,0.08541666666666667,0.15694444444444444,0.03819444444444445
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.23194444444444445,0.33194444444444443,0.33611111111111114,0.23402777777777778,0.5118055555555555,0.38819444444444445,0.10138888888888889,0.13541666666666666,0.1625,0.14444444444444443,0.11875
0.175,0.27291666666666664,0.04097222222222222,0.17916666666666667,0.46597222222222223,0.06527777777777778,0.11736111111111111,0.16111111111111112,0.13125,0.2965277777777778,0.10416666666666667
0.11736111111111111,0.12430555555555556,0.05347222222222222,0.27291666666666664,0.4284722222222222,0.26805555555555555,0.2965277777777778,0.41458333333333336,0.19305555555555556,0.5777777777777777,0.016666666666666666
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2798611111111111,0.2534722222222222,0.1,0.2465277777777778,0.18472222222222223,0.11597222222222223,0.16180555555555556,0.3284722222222222,0.12222222222222222,0.26666666666666666,0.06875
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.16041666666666668,0.05694444444444444,0.08472222222222223,0.24305555555555555,0.029166666666666667,0.030555555555555555,0.10555555555555556,0.20694444444444443,0.04027777777777778,0.043055555555555555
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.27569444444444446,0.0,0.01875,0.001388888888888889,0.4361111111111111,0.17152777777777778,0.08958333333333333,0.2951388888888889,0.16111111111111112,0.06388888888888888,0.034722222222222224
0.06944444444444445,0.08333333333333333,0.029861111111111113,0.02361111111111111,0.1909722222222222,0.15625,0.30069444444444443,0.07361111111111111,0.10694444444444444,0.017361111111111112,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.13333333333333333,0.052083333333333336,0.09583333333333334,0.11527777777777778,0.08402777777777778,0.2388888888888889,0.04513888888888889,0.0,0.18541666666666667,0.09097222222222222,0.0
0.0798611111111111,0.0,0.04027777777777778,0.0,0.05277777777777778,0.1625,0.18611111111111112,0.18680555555555556,0.1,0.09583333333333334,0.05
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2520833333333333,0.08472222222222223,0.2881944444444444,0.027777777777777776,0.10138888888888889,0.011805555555555555,0.23125,0.15347222222222223,0.2701388888888889,0.1763888888888889,0.024305555555555556
0.29791666666666666,0.09513888888888888,0.005555555555555556,0.007638888888888889,0.16041666666666668,0.25416666666666665,0.2847222222222222,0.23819444444444443,0.3284722222222222,0.01597222222222222,0.001388888888888889
0.24444444444444444,0.18680555555555556,0.29444444444444445,0.1451388888888889,0.3548611111111111,0.19583333333333333,0.17916666666666667,0.05625,0.1423611111111111,0.22013888888888888,0.008333333333333333
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.19305555555555556,0.21041666666666667,0.15208333333333332,0.11597222222222223,0.0020833333333333333,0.21458333333333332,0.006944444444444444,0.14166666666666666,0.25416666666666665,0.12013888888888889,0.12222222222222222
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.04791666666666667,0.20277777777777778,0.059722222222222225,0.1798611111111111,0.2263888888888889,0.3597222222222222,0.1986111111111111,0.27569444444444446,0.10694444444444444,0.3333333333333333,0.03263888888888889
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.33194444444444443,0.10555555555555556,0.13958333333333334,0.05277777777777778,0.13541666666666666,0.16666666666666666,0.2965277777777778,0.2652777777777778,0.0,0.22708333333333333,0.01597222222222222
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0798611111111111,0.10208333333333333,0.24513888888888888,0.2708333333333333,0.12916666666666668,0.14027777777777778,0.09236111111111112,0.0,0.18263888888888888,0.08263888888888889,0.08958333333333333
0.3770833333333333,0.20833333333333334,0.3541666666666667,0.15763888888888888,0.2902777777777778,0.28402777777777777,0.15208333333333332,0.25555555555555554,0.2861111111111111,0.22013888888888888,0.010416666666666666
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.09722222222222222,0.09930555555555555,0.0006944444444444445,0.04791666666666667,0.0006944444444444445,0.12777777777777777,0.4625,0.3840277777777778,0.029166666666666667,0.39652777777777776,0.4354166666666667
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.04652777777777778,0.22916666666666666,0.1284722222222222,0.044444444444444446,0.11319444444444444,0.1798611111111111,0.03125,0.2375,0.1673611111111111,0.0006944444444444445
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3173611111111111,0.1486111111111111,0.004861111111111111,0.4409722222222222,0.030555555555555555,0.019444444444444445,0.24166666666666667,0.3972222222222222,0.3145833333333333,0.09722222222222222,0.013888888888888888
0.0625,0.22013888888888888,0.34930555555555554,0.25763888888888886,0.20833333333333334,0.013194444444444444,0.5069444444444444,0.4513888888888889,0.2423611111111111,0.25833333333333336,0.23402777777777778
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.015277777777777777,0.05416666666666667,0.33541666666666664,0.3680555555555556,0.21666666666666667,0.17847222222222223,0.04861111111111111,0.0375,0.2298611111111111,0.20833333333333334,0.002777777777777778
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.09930555555555555,0.3458333333333333,0.16597222222222222,0.1625,0.12291666666666666,0.19444444444444445,0.21319444444444444,0.18611111111111112,0.19166666666666668,0.2423611111111111,0.1701388888888889
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2777777777777778,0.17777777777777778,0.21736111111111112,0.059722222222222225,0.09305555555555556,0.16805555555555557,0.2659722222222222,0.1125,0.18055555555555555,0.05694444444444444,0.044444444444444446
0.08680555555555555,0.02013888888888889,0.0125,0.22847222222222222,0.008333333333333333,0.13194444444444445,0.00625,0.0,0.0125,0.0125,0.0125
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.10069444444444445,0.06319444444444444,0.029166666666666667,0.0,0.0875,0.0,0.04027777777777778,0.0,0.03958333333333333,0.002777777777777778,0.06041666666666667
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.07152777777777777,0.16597222222222222,0.22083333333333333,0.1375,0.29097222222222224,0.4527777777777778,0.3263888888888889,0.3819444444444444,0.03888888888888889,0.2513888888888889,0.12430555555555556
0.28680555555555554,0.1361111111111111,0.11736111111111111,0.10833333333333334,0.0875,0.17777777777777778,0.34791666666666665,0.22777777777777777,0.3020833333333333,0.19305555555555556,0.05277777777777778
0.28541666666666665,0.17152777777777778,0.2798611111111111,0.11527777777777778,0.30416666666666664,0.45208333333333334,0.3402777777777778,0.2513888888888889,0.5666666666666667,0.4097222222222222,0.44930555555555557
0.14097222222222222,0.16458333333333333,0.2673611111111111,0.14305555555555555,0.3215277777777778,0.2625,0.29791666666666666,0.09722222222222222,0.30833333333333335,0.2611111111111111,0.09166666666666666
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.31875,0.15763888888888888,0.001388888888888889,0.018055555555555554,0.06805555555555555,0.0006944444444444445,0.18680555555555556,0.08055555555555556,0.26875,0.1798611111111111,0.05694444444444444
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.22777777777777777,0.28402777777777777,0.25069444444444444,0.24166666666666667,0.3770833333333333,0.13541666666666666,0.50625,0.18819444444444444,0.3506944444444444,0.21944444444444444,0.20208333333333334
0.2125,0.4013888888888889,0.35694444444444445,0.5263888888888889,0.65625,0.3388888888888889,0.18611111111111112,0.3638888888888889,0.34930555555555554,0.2951388888888889,0.2548611111111111
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.15347222222222223,0.22013888888888888,0.3993055555555556,0.6777777777777778,0.0006944444444444445,0.20347222222222222,0.25555555555555554,0.22708333333333333,0.3375,0.4375,0.24930555555555556
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.25416666666666665,0.3819444444444444,0.20833333333333334,0.27708333333333335,0.0006944444444444445,0.19236111111111112,0.06805555555555555,0.26944444444444443,0.125,0.059027777777777776,0.1909722222222222
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.29305555555555557,0.4486111111111111,0.3972222222222222,0.2125,0.38680555555555557,0.5520833333333334,0.4548611111111111,0.32916666666666666,0.5847222222222223,0.18055555555555555,0.4666666666666667
0.41180555555555554,0.41388888888888886,0.36527777777777776,0.3875,0.32569444444444445,0.5388888888888889,0.3194444444444444,0.5347222222222222,0.5451388888888888,0.6368055555555555,0.5604166666666667
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
