x1,x2
0.3638888888888889,0.42777777777777776
0.0,0.0
0.0,0.0
0.0,0.003472222222222222
0.0,0.0
0.0,0.011805555555555555
0.0,0.005555555555555556
0.0,0.025694444444444443
0.0,0.0
0.0,0.0
0.0,0.001388888888888889
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0020833333333333333
0.0,0.0
0.0,0.006944444444444444
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.001388888888888889,0.004861111111111111
0.0,0.0
0.0,0.0
0.0,0.0
0.017361111111111112,0.09375
0.0,0.002777777777777778
0.0,0.009027777777777777
0.009027777777777777,0.01597222222222222
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.006944444444444444,0.0125
0.0,0.010416666666666666
0.0,0.0
0.004166666666666667,0.04861111111111111
0.0,0.0
0.0,0.0
0.0,0.018055555555555554
0.0,0.03888888888888889
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.029861111111111113,0.049305555555555554
0.0,0.0
0.020833333333333332,0.10833333333333334
0.0,0.041666666666666664
0.0,0.013194444444444444
0.0,0.0
0.043055555555555555,0.08958333333333333
0.0,0.0006944444444444445
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.007638888888888889
0.0,0.03263888888888889
0.0,0.0
0.0,0.003472222222222222
0.0,0.03125
0.0,0.05277777777777778
0.0,0.029166666666666667
0.0,0.0
0.0,0.007638888888888889
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.019444444444444445
0.0,0.0
0.009027777777777777,0.04583333333333333
0.0,0.00625
0.0,0.006944444444444444
0.0,0.0
0.0,0.008333333333333333
0.0,0.0
0.0,0.04027777777777778
0.0,0.00625
0.0,0.0
0.0,0.0
0.0,0.07152777777777777
0.0,0.0
0.0,0.0
0.058333333333333334,0.1625
0.0,0.0
0.0,0.0763888888888889
0.0,0.006944444444444444
0.0,0.04236111111111111
0.0125,0.04375
0.0,0.0
0.0,0.0
0.0,0.030555555555555555
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.005555555555555556
0.0,0.0
0.020833333333333332,0.029861111111111113
0.0,0.0
0.014583333333333334,0.04861111111111111
0.0,0.00625
0.0,0.03194444444444444
0.0,0.0
0.0,0.024305555555555556
0.0,0.16180555555555556
0.0,0.0
0.0,0.0
0.0,0.05763888888888889
0.0,0.06666666666666667
0.0,0.0
0.0,0.0
0.0,0.0
0.01597222222222222,0.10347222222222222
0.004166666666666667,0.075
0.0,0.0
0.0,0.006944444444444444
0.0,0.017361111111111112
0.0,0.0625
0.0,0.0
0.0,0.0
0.0,0.01597222222222222
0.022222222222222223,0.16111111111111112
0.0,0.05763888888888889
0.07291666666666667,0.1423611111111111
0.0,0.06458333333333334
0.0,0.0
0.0,0.07291666666666667
0.0,0.0
0.0,0.0
0.014583333333333334,0.04236111111111111
0.0,0.0
0.0,0.0
0.03819444444444445,0.08819444444444445
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.06180555555555556
0.0,0.009722222222222222
0.0,0.0
0.0,0.017361111111111112
0.0,0.0
0.0,0.0
0.0,0.0
