x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28
0.45,0.36666666666666664,0.3638888888888889,0.4041666666666667,0.43194444444444446,0.43680555555555556,0.4375,0.43472222222222223,0.43819444444444444,0.44027777777777777,0.4361111111111111,0.4444444444444444,0.4673611111111111,0.4861111111111111,0.4875,0.5166666666666667,0.5159722222222223,0.5402777777777777,0.5409722222222222,0.5444444444444444,0.5611111111111111,0.5715277777777777,0.5777777777777777,0.5791666666666667,0.5840277777777778,0.5923611111111111,0.5909722222222222,0.5930555555555556
0.0,0.003472222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.004166666666666667,0.06736111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006944444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.007638888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.11180555555555556,0.007638888888888889,0.05486111111111111,0.041666666666666664,0.011805555555555555,0.011805555555555555,0.04027777777777778,0.05763888888888889,0.07222222222222222,0.020833333333333332,0.014583333333333334,0.027083333333333334,0.014583333333333334,0.010416666666666666,0.010416666666666666,0.008333333333333333,0.009722222222222222,0.006944444444444444,0.007638888888888889,0.006944444444444444,0.006944444444444444,0.007638888888888889,0.008333333333333333,0.016666666666666666,0.018055555555555554,0.018055555555555554,0.011805555555555555,0.007638888888888889
0.05347222222222222,0.005555555555555556,0.002777777777777778,0.011805555555555555,0.011805555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.07083333333333333,0.002777777777777778,0.0,0.06111111111111111,0.005555555555555556,0.005555555555555556,0.008333333333333333,0.002777777777777778,0.0125,0.008333333333333333,0.011805555555555555,0.009027777777777777,0.013888888888888888,0.02013888888888889,0.013888888888888888,0.004166666666666667,0.002777777777777778,0.002777777777777778,0.002777777777777778,0.002777777777777778,0.002777777777777778,0.002777777777777778,0.002777777777777778,0.004861111111111111,0.007638888888888889,0.013194444444444444,0.008333333333333333,0.008333333333333333
0.08125,0.013888888888888888,0.027777777777777776,0.05486111111111111,0.025694444444444443,0.022222222222222223,0.0125,0.011111111111111112,0.006944444444444444,0.011111111111111112,0.009722222222222222,0.005555555555555556,0.00625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.12291666666666666,0.08680555555555555,0.005555555555555556,0.002777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0020833333333333333,0.0020833333333333333,0.014583333333333334,0.001388888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.019444444444444445,0.0,0.0,0.003472222222222222,0.0020833333333333333,0.008333333333333333,0.0,0.010416666666666666,0.001388888888888889,0.016666666666666666,0.008333333333333333,0.004166666666666667,0.007638888888888889,0.016666666666666666,0.021527777777777778,0.021527777777777778,0.016666666666666666,0.016666666666666666,0.019444444444444445,0.016666666666666666,0.017361111111111112,0.016666666666666666,0.015277777777777777,0.00625,0.0020833333333333333,0.0020833333333333333,0.0
0.0,0.002777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001388888888888889,0.001388888888888889,0.002777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.049305555555555554,0.00625,0.0,0.004166666666666667,0.010416666666666666,0.013888888888888888,0.005555555555555556,0.0125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.13958333333333334,0.025,0.025694444444444443,0.020833333333333332,0.0020833333333333333,0.0006944444444444445,0.02638888888888889,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.08819444444444445,0.05138888888888889,0.030555555555555555,0.0,0.001388888888888889,0.0020833333333333333,0.004861111111111111,0.005555555555555556,0.007638888888888889,0.005555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.025,0.03125,0.017361111111111112,0.01875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.021527777777777778,0.03194444444444444,0.0,0.00625,0.0,0.0,0.0,0.002777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
