x1,x2,x3,x4,x5,x6
40.162613535163345,27.098984801574513,74.71810711439215,29.61263387143711,0.0,0.0
40.162613535163345,27.098984801574513,74.71810711439215,29.61263387143711,0.0,0.0
40.162613535163345,27.098984801574513,74.71810711439215,29.61263387143711,0.0,0.0
40.162613535163345,27.098984801574513,74.71810711439215,29.61263387143711,0.0,0.0
40.162613535163345,27.098984801574513,74.71810711439215,29.61263387143711,0.0,0.0
40.162613535163345,27.098984801574513,74.71810711439215,29.61263387143711,0.0,0.0
40.162613535163345,27.098984801574513,74.71810711439215,29.61263387143711,0.0,0.0
40.162613535163345,27.098984801574513,74.71810711439215,29.61263387143711,0.0,0.0
40.162613535163345,27.098984801574513,74.71810711439215,29.61263387143711,0.0,0.0
40.162613535163345,27.098984801574513,74.71810711439215,29.61263387143711,0.0,0.0
40.162613535163345,27.098984801574513,74.71810711439215,29.61263387143711,0.0,0.0
40.162613535163345,27.098984801574513,74.71810711439215,29.61263387143711,0.0,0.0
40.162613535163345,27.098984801574513,74.71810711439215,29.61263387143711,0.0,0.0
40.162613535163345,27.098984801574513,74.71810711439215,29.61263387143711,0.0,0.0
40.162613535163345,27.098984801574513,74.71810711439215,29.61263387143711,0.0,0.0
40.162613535163345,27.098984801574513,74.71810711439215,29.61263387143711,0.0,0.0
40.162613535163345,27.098984801574513,74.71810711439215,29.61263387143711,0.0,0.0
40.162613535163345,27.098984801574513,74.71810711439215,29.61263387143711,0.0,0.0
40.162613535163345,27.098984801574513,74.71810711439215,29.61263387143711,0.0,0.0
40.162613535163345,27.098984801574513,74.71810711439215,29.61263387143711,0.0,0.0
40.162613535163345,27.098984801574513,74.71810711439215,29.61263387143711,0.0,0.0
40.162613535163345,27.098984801574513,74.71810711439215,29.61263387143711,0.0,0.0
40.162613535163345,27.098984801574513,74.71810711439215,29.61263387143711,0.0,0.0
40.162613535163345,27.098984801574513,74.71810711439215,29.61263387143711,0.0,0.0
40.162613535163345,27.098984801574513,74.71810711439215,29.61263387143711,0.0,0.0
40.162613535163345,27.098984801574513,74.71810711439215,29.61263387143711,0.0,0.0
40.162613535163345,27.098984801574513,74.71810711439215,29.61263387143711,0.0,0.0
40.162613535163345,27.098984801574513,74.71810711439215,29.61263387143711,0.0,0.0
40.162613535163345,27.098984801574513,74.71810711439215,29.61263387143711,0.0,0.0
40.162613535163345,27.098984801574513,74.71810711439215,29.61263387143711,0.0,0.0
40.162613535163345,27.098984801574513,74.71810711439215,29.61263387143711,0.0,0.0
40.162613535163345,27.098984801574513,74.71810711439215,29.61263387143711,0.0,0.0
40.162613535163345,27.098984801574513,74.71810711439215,29.61263387143711,0.0,0.0
40.162613535163345,27.098984801574513,74.71810711439215,29.61263387143711,0.0,0.0
40.162613535163345,27.098984801574513,74.71810711439215,29.61263387143711,0.0,0.0
40.162613535163345,27.098984801574513,74.71810711439215,29.61263387143711,0.0,0.0
40.162613535163345,27.098984801574513,74.71810711439215,29.61263387143711,0.0,0.0
40.162613535163345,27.098984801574513,74.71810711439215,29.61263387143711,0.0,0.0
40.162613535163345,27.098984801574513,74.71810711439215,29.61263387143711,0.0,0.0
40.162613535163345,27.098984801574513,74.71810711439215,29.61263387143711,0.0,0.0
40.162613535163345,27.098984801574513,74.71810711439215,29.61263387143711,0.0,0.0
40.162613535163345,27.098984801574513,74.71810711439215,29.61263387143711,0.0,0.0
40.162613535163345,27.098984801574513,74.71810711439215,29.61263387143711,0.0,0.0
40.162613535163345,27.098984801574513,74.71810711439215,29.61263387143711,0.0,0.0
40.162613535163345,27.098984801574513,74.71810711439215,29.61263387143711,0.0,0.0
40.162613535163345,27.098984801574513,74.71810711439215,29.61263387143711,0.0,0.0
40.162613535163345,27.098984801574513,74.71810711439215,29.61263387143711,0.0,0.0
40.162613535163345,27.098984801574513,74.71810711439215,29.61263387143711,0.0,0.0
40.162613535163345,27.098984801574513,74.71810711439215,29.61263387143711,0.0,0.0
40.162613535163345,27.098984801574513,74.71810711439215,29.61263387143711,0.0,0.0
40.162613535163345,27.098984801574513,74.71810711439215,29.61263387143711,0.0,0.0
40.162613535163345,27.098984801574513,74.71810711439215,29.61263387143711,0.0,0.0
40.162613535163345,27.098984801574513,74.71810711439215,29.61263387143711,0.0,0.0
40.162613535163345,27.098984801574513,74.71810711439215,29.61263387143711,0.0,0.0
40.162613535163345,27.098984801574513,74.71810711439215,29.61263387143711,0.0,0.0
40.162613535163345,27.098984801574513,74.71810711439215,29.61263387143711,0.0,0.0
40.162613535163345,27.098984801574513,74.71810711439215,29.61263387143711,0.0,0.0
40.162613535163345,27.098984801574513,74.71810711439215,29.61263387143711,0.0,0.0
40.162613535163345,27.098984801574513,74.71810711439215,29.61263387143711,0.0,0.0
40.162613535163345,27.098984801574513,74.71810711439215,29.61263387143711,0.0,0.0
21.648447449317047,8.13714483950265,67.22379962962545,4.955277381349632,0.0,0.0
21.648447449317047,8.13714483950265,67.22379962962545,4.955277381349632,0.0,0.0
21.648447449317047,8.13714483950265,67.22379962962545,4.955277381349632,0.0,0.0
21.648447449317047,8.13714483950265,67.22379962962545,4.955277381349632,0.0,0.0
21.648447449317047,8.13714483950265,67.22379962962545,4.955277381349632,0.0,0.0
21.648447449317047,8.13714483950265,67.22379962962545,4.955277381349632,0.0,0.0
21.648447449317047,8.13714483950265,67.22379962962545,4.955277381349632,0.0,0.0
21.648447449317047,8.13714483950265,67.22379962962545,4.955277381349632,0.0,0.0
21.648447449317047,8.13714483950265,67.22379962962545,4.955277381349632,0.0,0.0
21.648447449317047,8.13714483950265,67.22379962962545,4.955277381349632,0.0,0.0
21.648447449317047,8.13714483950265,67.22379962962545,4.955277381349632,0.0,0.0
21.648447449317047,8.13714483950265,67.22379962962545,4.955277381349632,0.0,0.0
21.648447449317047,8.13714483950265,67.22379962962545,4.955277381349632,0.0,0.0
21.648447449317047,8.13714483950265,67.22379962962545,4.955277381349632,0.0,0.0
21.648447449317047,8.13714483950265,67.22379962962545,4.955277381349632,0.0,0.0
21.648447449317047,8.13714483950265,67.22379962962545,4.955277381349632,0.0,0.0
21.648447449317047,8.13714483950265,67.22379962962545,4.955277381349632,0.0,0.0
21.648447449317047,8.13714483950265,67.22379962962545,4.955277381349632,0.0,0.0
21.648447449317047,8.13714483950265,67.22379962962545,4.955277381349632,0.0,0.0
21.648447449317047,8.13714483950265,67.22379962962545,4.955277381349632,0.0,0.0
21.648447449317047,8.13714483950265,67.22379962962545,4.955277381349632,0.0,0.0
21.648447449317047,8.13714483950265,67.22379962962545,4.955277381349632,0.0,0.0
21.648447449317047,8.13714483950265,67.22379962962545,4.955277381349632,0.0,0.0
21.648447449317047,8.13714483950265,67.22379962962545,4.955277381349632,0.0,0.0
21.648447449317047,8.13714483950265,67.22379962962545,4.955277381349632,0.0,0.0
21.648447449317047,8.13714483950265,67.22379962962545,4.955277381349632,0.0,0.0
21.648447449317047,8.13714483950265,67.22379962962545,4.955277381349632,0.0,0.0
21.648447449317047,8.13714483950265,67.22379962962545,4.955277381349632,0.0,0.0
21.648447449317047,8.13714483950265,67.22379962962545,4.955277381349632,0.0,0.0
21.648447449317047,8.13714483950265,67.22379962962545,4.955277381349632,0.0,0.0
21.648447449317047,8.13714483950265,67.22379962962545,4.955277381349632,0.0,0.0
21.648447449317047,8.13714483950265,67.22379962962545,4.955277381349632,0.0,0.0
21.648447449317047,8.13714483950265,67.22379962962545,4.955277381349632,0.0,0.0
21.648447449317047,8.13714483950265,67.22379962962545,4.955277381349632,0.0,0.0
21.648447449317047,8.13714483950265,67.22379962962545,4.955277381349632,0.0,0.0
21.648447449317047,8.13714483950265,67.22379962962545,4.955277381349632,0.0,0.0
21.648447449317047,8.13714483950265,67.22379962962545,4.955277381349632,0.0,0.0
21.648447449317047,8.13714483950265,67.22379962962545,4.955277381349632,0.0,0.0
21.648447449317047,8.13714483950265,67.22379962962545,4.955277381349632,0.0,0.0
21.648447449317047,8.13714483950265,67.22379962962545,4.955277381349632,0.0,0.0
21.648447449317047,8.13714483950265,67.22379962962545,4.955277381349632,0.0,0.0
21.648447449317047,8.13714483950265,67.22379962962545,4.955277381349632,0.0,0.0
21.648447449317047,8.13714483950265,67.22379962962545,4.955277381349632,0.0,0.0
21.648447449317047,8.13714483950265,67.22379962962545,4.955277381349632,0.0,0.0
21.648447449317047,8.13714483950265,67.22379962962545,4.955277381349632,0.0,0.0
21.648447449317047,8.13714483950265,67.22379962962545,4.955277381349632,0.0,0.0
21.648447449317047,8.13714483950265,67.22379962962545,4.955277381349632,0.0,0.0
21.648447449317047,8.13714483950265,67.22379962962545,4.955277381349632,0.0,0.0
21.648447449317047,8.13714483950265,67.22379962962545,4.955277381349632,0.0,0.0
21.648447449317047,8.13714483950265,67.22379962962545,4.955277381349632,0.0,0.0
21.648447449317047,8.13714483950265,67.22379962962545,4.955277381349632,0.0,0.0
21.648447449317047,8.13714483950265,67.22379962962545,4.955277381349632,0.0,0.0
21.648447449317047,8.13714483950265,67.22379962962545,4.955277381349632,0.0,0.0
21.648447449317047,8.13714483950265,67.22379962962545,4.955277381349632,0.0,0.0
21.648447449317047,8.13714483950265,67.22379962962545,4.955277381349632,0.0,0.0
21.648447449317047,8.13714483950265,67.22379962962545,4.955277381349632,0.0,0.0
21.648447449317047,8.13714483950265,67.22379962962545,4.955277381349632,0.0,0.0
21.648447449317047,8.13714483950265,67.22379962962545,4.955277381349632,0.0,0.0
21.648447449317047,8.13714483950265,67.22379962962545,4.955277381349632,0.0,0.0
21.648447449317047,8.13714483950265,67.22379962962545,4.955277381349632,0.0,0.0
0.0,0.0,29.83769431109691,0.0,0.0,0.0
0.0,0.0,29.83769431109691,0.0,0.0,0.0
0.0,0.0,29.83769431109691,0.0,0.0,0.0
0.0,0.0,29.83769431109691,0.0,0.0,0.0
0.0,0.0,29.83769431109691,0.0,0.0,0.0
0.0,0.0,29.83769431109691,0.0,0.0,0.0
0.0,0.0,29.83769431109691,0.0,0.0,0.0
0.0,0.0,29.83769431109691,0.0,0.0,0.0
0.0,0.0,29.83769431109691,0.0,0.0,0.0
0.0,0.0,29.83769431109691,0.0,0.0,0.0
0.0,0.0,29.83769431109691,0.0,0.0,0.0
0.0,0.0,29.83769431109691,0.0,0.0,0.0
0.0,0.0,29.83769431109691,0.0,0.0,0.0
0.0,0.0,29.83769431109691,0.0,0.0,0.0
0.0,0.0,29.83769431109691,0.0,0.0,0.0
0.0,0.0,29.83769431109691,0.0,0.0,0.0
0.0,0.0,29.83769431109691,0.0,0.0,0.0
0.0,0.0,29.83769431109691,0.0,0.0,0.0
0.0,0.0,29.83769431109691,0.0,0.0,0.0
0.0,0.0,29.83769431109691,0.0,0.0,0.0
0.0,0.0,29.83769431109691,0.0,0.0,0.0
0.0,0.0,29.83769431109691,0.0,0.0,0.0
0.0,0.0,29.83769431109691,0.0,0.0,0.0
0.0,0.0,29.83769431109691,0.0,0.0,0.0
0.0,0.0,29.83769431109691,0.0,0.0,0.0
0.0,0.0,29.83769431109691,0.0,0.0,0.0
0.0,0.0,29.83769431109691,0.0,0.0,0.0
0.0,0.0,29.83769431109691,0.0,0.0,0.0
0.0,0.0,29.83769431109691,0.0,0.0,0.0
0.0,0.0,29.83769431109691,0.0,0.0,0.0
0.0,0.0,29.83769431109691,0.0,0.0,0.0
0.0,0.0,29.83769431109691,0.0,0.0,0.0
0.0,0.0,29.83769431109691,0.0,0.0,0.0
0.0,0.0,29.83769431109691,0.0,0.0,0.0
0.0,0.0,29.83769431109691,0.0,0.0,0.0
0.0,0.0,29.83769431109691,0.0,0.0,0.0
0.0,0.0,29.83769431109691,0.0,0.0,0.0
0.0,0.0,29.83769431109691,0.0,0.0,0.0
0.0,0.0,29.83769431109691,0.0,0.0,0.0
0.0,0.0,29.83769431109691,0.0,0.0,0.0
0.0,0.0,29.83769431109691,0.0,0.0,0.0
0.0,0.0,29.83769431109691,0.0,0.0,0.0
0.0,0.0,29.83769431109691,0.0,0.0,0.0
0.0,0.0,29.83769431109691,0.0,0.0,0.0
0.0,0.0,29.83769431109691,0.0,0.0,0.0
0.0,0.0,29.83769431109691,0.0,0.0,0.0
0.0,0.0,29.83769431109691,0.0,0.0,0.0
0.0,0.0,29.83769431109691,0.0,0.0,0.0
0.0,0.0,29.83769431109691,0.0,0.0,0.0
0.0,0.0,29.83769431109691,0.0,0.0,0.0
0.0,0.0,29.83769431109691,0.0,0.0,0.0
0.0,0.0,29.83769431109691,0.0,0.0,0.0
0.0,0.0,29.83769431109691,0.0,0.0,0.0
0.0,0.0,29.83769431109691,0.0,0.0,0.0
0.0,0.0,29.83769431109691,0.0,0.0,0.0
0.0,0.0,29.83769431109691,0.0,0.0,0.0
0.0,0.0,29.83769431109691,0.0,0.0,0.0
0.0,0.0,29.83769431109691,0.0,0.0,0.0
0.0,0.0,29.83769431109691,0.0,0.0,0.0
0.0,0.0,29.83769431109691,0.0,0.0,0.0
0.0,0.0,17.565701677423636,0.0,0.0,0.0
0.0,0.0,17.565701677423636,0.0,0.0,0.0
0.0,0.0,17.565701677423636,0.0,0.0,0.0
0.0,0.0,17.565701677423636,0.0,0.0,0.0
0.0,0.0,17.565701677423636,0.0,0.0,0.0
0.0,0.0,17.565701677423636,0.0,0.0,0.0
0.0,0.0,17.565701677423636,0.0,0.0,0.0
0.0,0.0,17.565701677423636,0.0,0.0,0.0
0.0,0.0,17.565701677423636,0.0,0.0,0.0
0.0,0.0,17.565701677423636,0.0,0.0,0.0
0.0,0.0,17.565701677423636,0.0,0.0,0.0
0.0,0.0,17.565701677423636,0.0,0.0,0.0
0.0,0.0,17.565701677423636,0.0,0.0,0.0
0.0,0.0,17.565701677423636,0.0,0.0,0.0
0.0,0.0,17.565701677423636,0.0,0.0,0.0
0.0,0.0,17.565701677423636,0.0,0.0,0.0
0.0,0.0,17.565701677423636,0.0,0.0,0.0
0.0,0.0,17.565701677423636,0.0,0.0,0.0
0.0,0.0,17.565701677423636,0.0,0.0,0.0
0.0,0.0,17.565701677423636,0.0,0.0,0.0
0.0,0.0,17.565701677423636,0.0,0.0,0.0
0.0,0.0,17.565701677423636,0.0,0.0,0.0
0.0,0.0,17.565701677423636,0.0,0.0,0.0
0.0,0.0,17.565701677423636,0.0,0.0,0.0
0.0,0.0,17.565701677423636,0.0,0.0,0.0
0.0,0.0,17.565701677423636,0.0,0.0,0.0
0.0,0.0,17.565701677423636,0.0,0.0,0.0
0.0,0.0,17.565701677423636,0.0,0.0,0.0
0.0,0.0,17.565701677423636,0.0,0.0,0.0
0.0,0.0,17.565701677423636,0.0,0.0,0.0
0.0,0.0,17.565701677423636,0.0,0.0,0.0
0.0,0.0,17.565701677423636,0.0,0.0,0.0
0.0,0.0,17.565701677423636,0.0,0.0,0.0
0.0,0.0,17.565701677423636,0.0,0.0,0.0
0.0,0.0,17.565701677423636,0.0,0.0,0.0
0.0,0.0,17.565701677423636,0.0,0.0,0.0
0.0,0.0,17.565701677423636,0.0,0.0,0.0
0.0,0.0,17.565701677423636,0.0,0.0,0.0
0.0,0.0,17.565701677423636,0.0,0.0,0.0
0.0,0.0,17.565701677423636,0.0,0.0,0.0
0.0,0.0,17.565701677423636,0.0,0.0,0.0
0.0,0.0,17.565701677423636,0.0,0.0,0.0
0.0,0.0,17.565701677423636,0.0,0.0,0.0
0.0,0.0,17.565701677423636,0.0,0.0,0.0
0.0,0.0,17.565701677423636,0.0,0.0,0.0
0.0,0.0,17.565701677423636,0.0,0.0,0.0
0.0,0.0,17.565701677423636,0.0,0.0,0.0
0.0,0.0,17.565701677423636,0.0,0.0,0.0
0.0,0.0,17.565701677423636,0.0,0.0,0.0
0.0,0.0,17.565701677423636,0.0,0.0,0.0
0.0,0.0,17.565701677423636,0.0,0.0,0.0
0.0,0.0,17.565701677423636,0.0,0.0,0.0
0.0,0.0,17.565701677423636,0.0,0.0,0.0
0.0,0.0,17.565701677423636,0.0,0.0,0.0
0.0,0.0,17.565701677423636,0.0,0.0,0.0
0.0,0.0,17.565701677423636,0.0,0.0,0.0
